ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.034324,0.024953,0.195760
0.034144,0.024823,0.194732
0.033964,0.024694,0.193710
0.033785,0.024566,0.192693
0.033607,0.024438,0.191681
0.033430,0.024311,0.190675
0.033254,0.024185,0.189673
0.033078,0.024059,0.188678
0.032904,0.023934,0.187687
0.032731,0.023809,0.186702
0.032559,0.023686,0.185721
0.032387,0.023562,0.184746
0.032216,0.023440,0.183776
0.032047,0.023318,0.182812
0.031878,0.023197,0.181852
0.031710,0.023076,0.180897
0.031543,0.022956,0.179947
0.031377,0.022837,0.179003
0.031212,0.022718,0.178063
0.031047,0.022599,0.177128
0.030884,0.022482,0.176198
0.030721,0.022365,0.175273
0.030559,0.022249,0.174353
0.030399,0.022133,0.173437
0.030238,0.022018,0.172527
0.030079,0.021903,0.171621
0.029921,0.021789,0.170720
0.029763,0.021676,0.169824
0.029607,0.021563,0.168932
0.029451,0.021450,0.168045
0.029296,0.021339,0.167163
0.029141,0.021228,0.166285
0.028988,0.021117,0.165412
0.028835,0.021007,0.164544
0.028683,0.020898,0.163680
0.028532,0.020789,0.162821
0.028382,0.020681,0.161966
0.028233,0.020573,0.161116
0.028084,0.020466,0.160270
0.027936,0.020359,0.159428
0.027789,0.020253,0.158591
0.027643,0.020148,0.157759
0.027497,0.020043,0.156931
0.027353,0.019939,0.156107
0.027209,0.019835,0.155287
0.027065,0.019731,0.154472
0.026923,0.019629,0.153661
0.026781,0.019526,0.152854
0.026640,0.019425,0.152052
0.026500,0.019323,0.151253
0.026361,0.019223,0.150459
0.026222,0.019123,0.149669
0.026084,0.019023,0.148884
0.025946,0.018924,0.148102
0.025810,0.018825,0.147324
0.025674,0.018727,0.146551
0.025539,0.018630,0.145782
0.025404,0.018532,0.145016
0.025271,0.018436,0.144255
0.025138,0.018340,0.143498
0.025005,0.018244,0.142744
0.024874,0.018149,0.141995
0.024743,0.018055,0.141249
0.024613,0.017960,0.140508
0.024483,0.017867,0.139770
0.024354,0.017774,0.139036
0.024226,0.017681,0.138306
0.024099,0.017589,0.137580
0.023972,0.017497,0.136858
0.023846,0.017406,0.136140
0.023720,0.017315,0.135425
0.023595,0.017225,0.134714
0.023471,0.017135,0.134007
0.023348,0.017046,0.133303
0.023225,0.016957,0.132603
0.023103,0.016868,0.131907
0.022981,0.016780,0.131215
0.022860,0.016693,0.130526
0.022740,0.016606,0.129841
0.022620,0.016519,0.129159
0.022501,0.016433,0.128481
0.022383,0.016347,0.127806
0.022265,0.016262,0.127135
0.022148,0.016177,0.126468
0.022031,0.016093,0.125804
0.021915,0.016009,0.125144
0.021800,0.015925,0.124487
0.021685,0.015842,0.123833
0.021571,0.015760,0.123183
0.021458,0.015677,0.122536
0.021345,0.015596,0.121893
0.021233,0.015514,0.121253
0.021121,0.015433,0.120616
0.021010,0.015353,0.119983
0.020899,0.015273,0.119353
0.020789,0.015193,0.118727
0.020680,0.015114,0.118103
0.020571,0.015035,0.117483
0.020463,0.014956,0.116867
0.020355,0.014878,0.116253
0.020248,0.014801,0.115643
0.020142,0.014723,0.115036
0.020036,0.014647,0.114432
0.019930,0.014570,0.113831
0.019826,0.014494,0.113233
0.019721,0.014418,0.112639
0.019618,0.014343,0.112048
0.019514,0.014268,0.111459
0.019412,0.014194,0.110874
0.019310,0.014120,0.110292
0.019208,0.014046,0.109713
0.019107,0.013973,0.109137
0.019007,0.013900,0.108564
0.018907,0.013827,0.107994
0.018807,0.013755,0.107427
0.018708,0.013683,0.106863
0.018610,0.013612,0.106302
0.018512,0.013541,0.105744
0.018415,0.013470,0.105189
0.018318,0.013399,0.104637
0.018221,0.013330,0.104088
0.018126,0.013260,0.103541
0.018030,0.013191,0.102998
0.017935,0.013122,0.102457
0.017841,0.013053,0.101919
0.017747,0.012985,0.101384
0.017654,0.012917,0.100852
0.017561,0.012850,0.100322
0.017469,0.012783,0.099796
0.017377,0.012716,0.099272
0.017286,0.012649,0.098751
0.017195,0.012583,0.098232
0.017104,0.012518,0.097716
0.017014,0.012452,0.097203
0.016925,0.012387,0.096693
0.016836,0.012322,0.096186
0.016747,0.012258,0.095681
0.016659,0.012194,0.095178
0.016572,0.012130,0.094679
0.016484,0.012067,0.094182
0.016398,0.012004,0.093687
0.016312,0.011941,0.093195
0.016226,0.011879,0.092706
0.016140,0.011817,0.092219
0.016056,0.011755,0.091735
0.015971,0.011694,0.091254
0.015887,0.011632,0.090775
0.015804,0.011572,0.090298
0.015721,0.011511,0.089824
0.015638,0.011451,0.089353
0.015556,0.011391,0.088883
0.015474,0.011332,0.088417
0.015393,0.011272,0.087953
0.015312,0.011214,0.087491
0.015231,0.011155,0.087032
0.015151,0.011097,0.086575
0.015071,0.011039,0.086120
0.014992,0.010981,0.085668
0.014913,0.010924,0.085218
0.014835,0.010866,0.084771
0.014757,0.010810,0.084326
0.014679,0.010753,0.083883
0.014602,0.010697,0.083443
0.014525,0.010641,0.083005
0.014449,0.010585,0.082569
0.014373,0.010530,0.082136
0.014297,0.010475,0.081705
0.014222,0.010420,0.081276
0.014148,0.010366,0.080849
0.014073,0.010311,0.080425
0.013999,0.010258,0.080002
0.013926,0.010204,0.079582
0.013852,0.010151,0.079165
0.013780,0.010098,0.078749
0.013707,0.010045,0.078336
0.013635,0.009992,0.077924
0.013563,0.009940,0.077515
0.013492,0.009888,0.077108
0.013421,0.009836,0.076704
0.013351,0.009785,0.076301
0.013280,0.009734,0.075900
0.013211,0.009683,0.075502
0.013141,0.009632,0.075106
0.013072,0.009582,0.074711
0.013003,0.009532,0.074319
0.012935,0.009482,0.073929
0.012867,0.009432,0.073541
0.012799,0.009383,0.073155
0.012732,0.009334,0.072771
0.012665,0.009285,0.072389
0.012599,0.009236,0.072009
0.012532,0.009188,0.071631
0.012467,0.009140,0.071255
0.012401,0.009092,0.070881
0.012336,0.009045,0.070508
0.012271,0.008997,0.070138
0.012207,0.008950,0.069770
0.012142,0.008903,0.069404
0.012079,0.008857,0.069039
0.012015,0.008811,0.068677
0.011952,0.008764,0.068317
0.011889,0.008719,0.067958
0.011827,0.008673,0.067601
0.011764,0.008628,0.067246
0.011703,0.008582,0.066893
0.011641,0.008538,0.066542
0.011580,0.008493,0.066193
0.011519,0.008448,0.065845
0.011459,0.008404,0.065500
0.011398,0.008360,0.065156
0.011338,0.008317,0.064814
0.011279,0.008273,0.064473
0.011220,0.008230,0.064135
0.011161,0.008187,0.063798
0.011102,0.008144,0.063463
0.011044,0.008101,0.063130
0.010986,0.008059,0.062799
0.010928,0.008017,0.062469
0.010870,0.007975,0.062141
0.010813,0.007933,0.061815
0.010756,0.007891,0.061491
0.010700,0.007850,0.061168
0.010644,0.007809,0.060847
0.010588,0.007768,0.060527
0.010532,0.007728,0.060209
0.010477,0.007687,0.059893
0.010422,0.007647,0.059579
0.010367,0.007607,0.059266
0.010312,0.007567,0.058955
0.010258,0.007527,0.058646
0.010204,0.007488,0.058338
0.010151,0.007449,0.058031
0.010097,0.007410,0.057727
0.010044,0.007371,0.057424
0.009992,0.007332,0.057122
0.009939,0.007294,0.056822
0.009887,0.007256,0.056524
0.009835,0.007218,0.056227
0.009783,0.007180,0.055932
0.009732,0.007143,0.055639
0.009681,0.007105,0.055347
0.009630,0.007068,0.055056
0.009579,0.007031,0.054767
0.009529,0.006994,0.054480
0.009479,0.006958,0.054194
0.009429,0.006921,0.053909
0.009379,0.006885,0.053626
0.009330,0.006849,0.053345
0.009281,0.006813,0.053065
0.009232,0.006777,0.052786
0.009184,0.006742,0.052509
0.009136,0.006707,0.052233
0.009088,0.006671,0.051959
0.009040,0.006636,0.051686
0.008992,0.006602,0.051415
0.008945,0.006567,0.051145
0.008898,0.006533,0.050877
0.008851,0.006499,0.050609
0.008805,0.006465,0.050344
0.008759,0.006431,0.050079
0.008713,0.006397,0.049817
0.008667,0.006364,0.049555
0.008621,0.006330,0.049295
0.008576,0.006297,0.049036
0.008531,0.006264,0.048779
0.008486,0.006231,0.048523
0.008441,0.006199,0.048268
0.008397,0.006166,0.048015
0.008353,0.006134,0.047763
0.008309,0.006102,0.047512
0.008265,0.006070,0.047262
0.008222,0.006038,0.047014
0.008179,0.006006,0.046767
0.008136,0.005975,0.046522
0.008093,0.005944,0.046278
0.008051,0.005913,0.046035
0.008008,0.005882,0.045793
0.007966,0.005851,0.045553
0.007924,0.005820,0.045314
0.007883,0.005790,0.045076
0.007841,0.005759,0.044839
0.007800,0.005729,0.044604
0.007759,0.005699,0.044370
0.007718,0.005669,0.044137
0.007678,0.005640,0.043905
0.007638,0.005610,0.043674
0.007597,0.005581,0.043445
0.007557,0.005551,0.043217
0.007518,0.005522,0.042990
0.007478,0.005493,0.042765
0.007439,0.005465,0.042540
0.007400,0.005436,0.042317
0.007361,0.005408,0.042095
0.007322,0.005379,0.041874
0.007284,0.005351,0.041654
0.007246,0.005323,0.041435
0.007208,0.005295,0.041218
0.007170,0.005267,0.041001
