ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.109682,-0.377704,-10.766309
0.110866,-0.381656,-10.766139
0.112044,-0.385589,-10.765967
0.113219,-0.389502,-10.765794
0.114388,-0.393397,-10.765620
0.115553,-0.397272,-10.765445
0.116712,-0.401129,-10.765269
0.117867,-0.404967,-10.765093
0.119017,-0.408786,-10.764915
0.120162,-0.412587,-10.764737
0.121302,-0.416370,-10.764558
0.122437,-0.420134,-10.764378
0.123568,-0.423881,-10.764197
0.124693,-0.427610,-10.764016
0.125813,-0.431320,-10.763833
0.126928,-0.435014,-10.763650
0.128038,-0.438689,-10.763467
0.129143,-0.442347,-10.763282
0.130242,-0.445988,-10.763097
0.131337,-0.449611,-10.762912
0.132427,-0.453217,-10.762726
0.133512,-0.456806,-10.762539
0.134592,-0.460377,-10.762352
0.135667,-0.463932,-10.762164
0.136737,-0.467470,-10.761975
0.137802,-0.470991,-10.761786
0.138862,-0.474496,-10.761597
0.139918,-0.477984,-10.761407
0.140968,-0.481455,-10.761216
0.142013,-0.484910,-10.761026
0.143054,-0.488348,-10.760834
0.144090,-0.491770,-10.760643
0.145121,-0.495176,-10.760451
0.146147,-0.498566,-10.760258
0.147168,-0.501940,-10.760065
0.148185,-0.505298,-10.759872
0.149197,-0.508639,-10.759679
0.150204,-0.511965,-10.759485
0.151207,-0.515276,-10.759291
0.152204,-0.518570,-10.759097
0.153198,-0.521849,-10.758902
0.154186,-0.525113,-10.758707
0.155170,-0.528361,-10.758512
0.156149,-0.531593,-10.758317
0.157124,-0.534811,-10.758122
0.158095,-0.538013,-10.757926
0.159060,-0.541199,-10.757730
0.160022,-0.544371,-10.757534
0.160978,-0.547528,-10.757338
0.161931,-0.550670,-10.757141
0.162879,-0.553796,-10.756945
0.163822,-0.556908,-10.756748
0.164761,-0.560006,-10.756552
0.165696,-0.563088,-10.756355
0.166626,-0.566156,-10.756158
0.167552,-0.569210,-10.755961
0.168474,-0.572249,-10.755764
0.169392,-0.575273,-10.755567
0.170305,-0.578284,-10.755370
0.171214,-0.581280,-10.755173
0.172119,-0.584261,-10.754976
0.173019,-0.587229,-10.754779
0.173915,-0.590182,-10.754582
0.174808,-0.593122,-10.754386
0.175696,-0.596047,-10.754189
0.176580,-0.598959,-10.753992
0.177460,-0.601857,-10.753795
0.178335,-0.604741,-10.753598
0.179207,-0.607611,-10.753401
0.180075,-0.610468,-10.753205
0.180938,-0.613312,-10.753008
0.181798,-0.616141,-10.752812
0.182654,-0.618958,-10.752616
0.183505,-0.621761,-10.752420
0.184353,-0.624550,-10.752224
0.185197,-0.627327,-10.752028
0.186037,-0.630090,-10.751832
0.186873,-0.632840,-10.751636
0.187705,-0.635577,-10.751441
0.188534,-0.638301,-10.751246
0.189358,-0.641012,-10.751051
0.190179,-0.643710,-10.750856
0.190996,-0.646396,-10.750661
0.191809,-0.649068,-10.750467
0.192618,-0.651728,-10.750273
0.193424,-0.654375,-10.750079
0.194226,-0.657010,-10.749885
0.195024,-0.659632,-10.749691
0.195819,-0.662242,-10.749498
0.196610,-0.664839,-10.749305
0.197397,-0.667424,-10.749112
0.198181,-0.669997,-10.748920
0.198961,-0.672558,-10.518078
0.199759,-0.675164,-9.748536
0.200628,-0.677951,-9.748344
0.201492,-0.680724,-9.748152
0.202352,-0.683482,-9.747961
0.203207,-0.686225,-9.747771
0.204058,-0.688954,-9.747580
0.204904,-0.691668,-9.747390
0.205747,-0.694368,-9.747200
0.206584,-0.697054,-9.747010
0.207418,-0.699726,-9.746821
0.208247,-0.702383,-9.746632
0.209072,-0.705026,-9.746444
0.209893,-0.707656,-9.746255
0.210710,-0.710271,-9.746068
0.211522,-0.712873,-9.745880
0.212331,-0.715461,-9.745693
0.213135,-0.718035,-9.745506
0.213935,-0.720596,-9.745320
0.214731,-0.723143,-9.745134
0.215522,-0.725677,-9.744948
0.216310,-0.728197,-9.744763
0.217094,-0.730704,-9.744578
0.217874,-0.733198,-9.744393
0.218649,-0.735678,-9.744209
0.219421,-0.738146,-9.744025
0.220189,-0.740600,-9.743842
0.220953,-0.743042,-9.743659
0.221713,-0.745470,-9.743477
0.222468,-0.747886,-9.743295
0.223221,-0.750289,-9.743113
0.223969,-0.752679,-9.742932
0.224713,-0.755057,-9.742751
0.225454,-0.757422,-9.742570
0.226191,-0.759774,-9.742390
0.226924,-0.762114,-9.742211
0.227653,-0.764442,-9.742032
0.228378,-0.766758,-9.741853
0.229100,-0.769061,-9.741675
0.229818,-0.771352,-9.741497
0.230532,-0.773631,-9.741320
0.231243,-0.775898,-9.741143
0.231950,-0.778153,-9.740966
0.232653,-0.780396,-9.740790
0.233353,-0.782627,-9.740615
0.234049,-0.784847,-9.740440
0.234742,-0.787054,-9.740265
0.235431,-0.789251,-9.740091
0.236116,-0.791435,-9.739917
0.236798,-0.793608,-9.739744
0.237476,-0.795769,-9.739571
0.238151,-0.797919,-9.739399
0.238823,-0.800058,-9.739227
0.239491,-0.802186,-9.739056
0.240155,-0.804302,-9.738885
0.240816,-0.806407,-9.738715
0.241474,-0.808501,-9.738545
0.242128,-0.810583,-9.738376
0.242779,-0.812655,-9.738207
0.243427,-0.814716,-9.738038
0.244071,-0.816766,-9.737870
0.244712,-0.818805,-9.737703
0.245350,-0.820834,-9.737536
0.245984,-0.822851,-9.737370
0.246615,-0.824859,-9.737204
0.247243,-0.826855,-9.737038
0.247868,-0.828841,-9.736873
0.248489,-0.830816,-9.736709
0.249107,-0.832781,-9.736545
0.249722,-0.834736,-9.736381
0.250334,-0.836680,-9.736219
0.250942,-0.838614,-9.736056
0.251548,-0.840538,-9.735894
0.252150,-0.842452,-9.735733
0.252750,-0.844356,-9.735572
0.253346,-0.846249,-9.735411
0.253939,-0.848133,-9.735252
0.254529,-0.850006,-9.735092
0.255116,-0.851870,-9.734933
0.255700,-0.853724,-9.734775
0.256281,-0.855568,-9.734617
0.256859,-0.857402,-9.734460
0.257434,-0.859227,-9.734303
0.258006,-0.861042,-9.734147
0.258575,-0.862848,-9.733991
0.259141,-0.864644,-9.733836
0.259704,-0.866430,-9.733681
0.260264,-0.868207,-9.733527
0.260821,-0.869975,-9.733373
0.261376,-0.871733,-9.733220
0.261927,-0.873482,-9.733067
0.262476,-0.875222,-9.732915
0.263022,-0.876953,-9.732763
0.263565,-0.878674,-9.732612
0.264106,-0.880387,-9.732462
0.264643,-0.882090,-9.732311
0.265178,-0.883785,-9.732162
0.265710,-0.885470,-9.732013
0.266239,-0.887147,-9.731864
0.266765,-0.888815,-9.731716
0.267289,-0.890474,-9.731569
0.267810,-0.892124,-9.731422
0.268328,-0.893765,-9.731275
0.268844,-0.895398,-9.731129
0.269357,-0.897023,-9.730984
0.269867,-0.898638,-9.730839
0.270375,-0.900245,-9.730695
0.270880,-0.901844,-9.730551
0.271383,-0.903434,-9.730408
0.271882,-0.905016,-9.730265
0.272380,-0.906590,-9.730122
0.272874,-0.908155,-9.729981
0.273366,-0.909712,-9.729839
0.273856,-0.911261,-9.729699
0.274343,-0.912801,-9.729558
0.274828,-0.914334,-9.729419
0.275310,-0.915858,-9.729279
0.275789,-0.917374,-9.729141
0.276266,-0.918883,-9.729002
0.276741,-0.920383,-9.728865
0.277213,-0.921876,-9.728728
0.277682,-0.923360,-9.728591
0.278150,-0.924837,-9.728455
0.278614,-0.926306,-9.728319
0.279077,-0.927767,-9.728184
0.279537,-0.929221,-9.728050
0.279994,-0.930667,-9.727915
0.280450,-0.932105,-9.727782
0.280902,-0.933536,-9.727649
0.281353,-0.934959,-9.727516
0.281801,-0.936374,-9.727384
0.282247,-0.937783,-9.727253
0.282691,-0.939183,-9.727122
0.283132,-0.940577,-9.726991
0.283571,-0.941963,-9.726861
0.284007,-0.943341,-9.726732
0.284442,-0.944713,-9.726603
0.284874,-0.946077,-9.726474
0.285304,-0.947434,-9.726346
0.285732,-0.948784,-9.726219
0.286157,-0.950127,-9.726092
0.286580,-0.951463,-9.725965
0.287002,-0.952791,-9.725839
0.287420,-0.954113,-9.725713
0.287837,-0.955427,-9.725588
0.288252,-0.956735,-9.725464
0.288664,-0.958036,-9.725340
0.289074,-0.959330,-9.725216
0.289482,-0.960617,-9.725093
0.289888,-0.961898,-9.724971
0.290292,-0.963171,-9.724849
0.290694,-0.964438,-9.724727
0.291094,-0.965698,-9.724606
0.291492,-0.966952,-9.724485
0.291887,-0.968199,-9.724365
0.292281,-0.969439,-9.724246
0.292672,-0.970673,-9.724127
0.293062,-0.971901,-9.724008
0.293449,-0.973122,-9.723890
0.293834,-0.974336,-9.723772
0.294218,-0.975544,-9.723655
0.294599,-0.976746,-9.723538
0.294979,-0.977941,-9.723422
0.295356,-0.979131,-9.723306
0.295732,-0.980313,-9.723191
0.296105,-0.981490,-9.723076
0.296477,-0.982660,-9.722962
0.296847,-0.983825,-9.722848
0.297214,-0.984983,-9.722734
0.297580,-0.986135,-9.722621
0.297944,-0.987281,-9.722509
0.298306,-0.988421,-9.722397
0.298666,-0.989554,-9.722285
0.299025,-0.990682,-9.722174
0.299381,-0.991804,-9.722064
0.299736,-0.992920,-9.721954
0.300088,-0.994031,-9.721844
0.300439,-0.995135,-9.721735
0.300788,-0.996234,-9.721626
0.301136,-0.997326,-9.721518
0.301481,-0.998413,-9.721410
0.301825,-0.999494,-9.721303
0.302167,-1.000570,-9.721196
0.302507,-1.001640,-9.721089
0.302845,-1.002704,-9.720983
0.303182,-1.003763,-9.720878
0.303517,-1.004816,-9.720773
0.303850,-1.005863,-9.720668
0.304181,-1.006906,-9.720564
0.304511,-1.007942,-9.720460
0.304839,-1.008973,-9.720357
0.305165,-1.009999,-9.720254
0.305489,-1.011019,-9.720151
0.305812,-1.012034,-9.720049
0.306133,-1.013043,-9.719948
0.306453,-1.014048,-9.719847
0.306770,-1.015046,-9.719746
0.307087,-1.016040,-9.719646
0.307401,-1.017029,-9.719546
0.307714,-1.018012,-9.719446
0.308025,-1.018990,-9.719347
0.308335,-1.019963,-9.719249
0.308643,-1.020930,-9.719151
0.308949,-1.021893,-9.719053
0.309254,-1.022851,-9.718956
0.309557,-1.023803,-9.718859
0.309859,-1.024751,-9.718763
0.310159,-1.025693,-9.718667
0.310458,-1.026631,-9.718571
0.310755,-1.027564,-9.718476
0.311050,-1.028491,-9.718381
0.311344,-1.029414,-9.718287
0.311636,-1.030332,-9.718193
0.311927,-1.031245,-9.718100
0.312216,-1.032154,-9.718007
0.312504,-1.033057,-9.717914
0.312790,-1.033956,-9.717822
0.313075,-1.034850,-9.717730
0.313359,-1.035740,-9.717639
0.313640,-1.036624,-9.717548
0.313921,-1.037504,-9.717457
0.314200,-1.038380,-9.717367
0.314477,-1.039251,-9.717277
0.314753,-1.040117,-9.717188
0.315028,-1.040979,-9.717099
0.315301,-1.041836,-9.717010
0.315573,-1.042688,-9.716922
0.315843,-1.043536,-9.716834
0.316112,-1.044380,-9.716747
0.316379,-1.045219,-9.716660
0.316645,-1.046054,-9.716573
0.316910,-1.046884,-9.716487
0.317174,-1.047711,-9.716401
0.317435,-1.048532,-9.716316
0.317696,-1.049350,-9.716231
0.317955,-1.050163,-9.716146
0.318213,-1.050971,-9.716062
0.318470,-1.051776,-9.715978
0.318725,-1.052576,-9.715894
0.318979,-1.053372,-9.715811
0.319231,-1.054164,-9.715728
0.319483,-1.054952,-9.715646
0.319733,-1.055735,-9.715564
0.319981,-1.056515,-9.715482
0.320229,-1.057290,-9.715401
0.320475,-1.058062,-9.715320
0.320719,-1.058829,-9.715239
0.320963,-1.059592,-9.715159
0.321205,-1.060351,-9.715079
0.321446,-1.061106,-9.715000
0.321686,-1.061857,-9.714921
0.321924,-1.062605,-9.714842
0.322161,-1.063348,-9.714764
0.322397,-1.064087,-9.714686
0.322632,-1.064823,-9.714608
0.322866,-1.065555,-9.714531
0.323098,-1.066282,-9.714454
0.323329,-1.067006,-9.714377
0.323559,-1.067726,-9.714301
0.323787,-1.068443,-9.714225
0.324015,-1.069155,-9.714150
0.324241,-1.069864,-9.714074
0.324466,-1.070569,-9.714000
0.324690,-1.071271,-9.713925
0.324913,-1.071968,-9.713851
0.325135,-1.072662,-9.713777
0.325355,-1.073353,-9.713704
0.325574,-1.074040,-9.713631
0.325793,-1.074723,-9.713558
0.326010,-1.075402,-9.713486
0.326225,-1.076078,-9.713413
0.326440,-1.076751,-9.713342
0.326654,-1.077419,-9.713270
0.326866,-1.078085,-9.713199
0.327078,-1.078747,-9.713128
0.327288,-1.079405,-9.713058
0.327497,-1.080060,-9.712988
0.327705,-1.080711,-9.712918
0.327912,-1.081359,-9.712849
0.328118,-1.082004,-9.712780
0.328323,-1.082645,-9.712711
0.328527,-1.083283,-9.712642
0.328730,-1.083918,-9.712574
0.328931,-1.084549,-9.712506
0.329132,-1.085177,-9.712439
0.329332,-1.085801,-9.712372
0.329530,-1.086423,-9.712305
0.329728,-1.087041,-9.712238
0.329924,-1.087655,-9.712172
0.330120,-1.088267,-9.712106
0.330314,-1.088875,-9.712041
0.330507,-1.089480,-9.711975
0.330700,-1.090082,-9.711910
0.330891,-1.090681,-9.711846
0.331082,-1.091276,-9.711781
0.331271,-1.091869,-9.711717
0.331460,-1.092458,-9.711653
0.331647,-1.093045,-9.711590
0.331833,-1.093628,-9.711527
0.332019,-1.094208,-9.711464
0.332203,-1.094785,-9.711401
0.332387,-1.095359,-9.711339
0.332569,-1.095930,-9.711277
0.332751,-1.096498,-9.711215
0.332932,-1.097063,-9.711154
0.333112,-1.097625,-9.711093
0.333290,-1.098184,-9.711032
0.333468,-1.098740,-9.710971
0.333645,-1.099293,-9.710911
0.333821,-1.099844,-9.710851
0.333996,-1.100391,-9.710792
0.334170,-1.100935,-9.710732
0.334344,-1.101477,-9.710673
0.334516,-1.102016,-9.710614
0.334688,-1.102552,-9.710556
0.334858,-1.103085,-9.710498
0.335028,-1.103615,-9.710440
0.335197,-1.104143,-9.710382
0.335364,-1.104668,-9.710325
0.335531,-1.105190,-9.710267
0.335698,-1.105709,-9.710211
0.335863,-1.106226,-9.710154
0.336027,-1.106740,-9.710098
0.336191,-1.107251,-9.710042
0.336354,-1.107759,-9.709986
0.336515,-1.108265,-9.709930
0.336676,-1.108768,-9.709875
0.336837,-1.109269,-9.709820
0.336996,-1.109766,-9.709766
0.337154,-1.110262,-9.709711
0.337312,-1.110754,-9.709657
0.337469,-1.111244,-9.709603
0.337625,-1.111732,-9.709549
0.337780,-1.112217,-9.709496
0.337935,-1.112699,-9.709443
0.338088,-1.113179,-9.709390
0.338241,-1.113656,-9.709337
0.338393,-1.114131,-9.709285
0.338544,-1.114603,-9.709233
0.338695,-1.115073,-9.709181
0.338844,-1.115540,-9.709129
0.338993,-1.116005,-9.709078
0.339141,-1.116467,-9.709027
0.339288,-1.116927,-9.708976
0.339435,-1.117385,-9.708925
0.339581,-1.117840,-9.708875
0.339726,-1.118293,-9.708825
0.339870,-1.118743,-9.708775
0.340013,-1.119191,-9.708725
0.340156,-1.119637,-9.708676
0.340298,-1.120080,-9.708627
0.340439,-1.120521,-9.708578
0.340580,-1.120960,-9.708529
0.340720,-1.121396,-9.708481
0.340859,-1.121831,-9.708433
0.340997,-1.122262,-9.708385
0.341134,-1.122692,-9.708337
0.341271,-1.123119,-9.708289
0.341407,-1.123544,-9.708242
0.341543,-1.123967,-9.708195
0.341678,-1.124388,-9.708148
0.341812,-1.124806,-9.708102
0.341945,-1.125222,-9.708055
0.342078,-1.125636,-9.708009
0.342210,-1.126048,-9.707963
0.342341,-1.126457,-9.707918
0.342471,-1.126865,-9.707872
0.342601,-1.127270,-9.707827
0.342730,-1.127673,-9.707782
0.342859,-1.128075,-9.707737
0.342987,-1.128473,-9.707693
0.343114,-1.128870,-9.707648
0.343240,-1.129265,-9.707604
0.343366,-1.129658,-9.707560
0.343491,-1.130049,-9.707517
0.343616,-1.130437,-9.707473
0.343740,-1.130824,-9.707430
0.343863,-1.131208,-9.707387
0.343986,-1.131591,-9.707344
0.344108,-1.131971,-9.707302
0.344229,-1.132350,-9.707259
0.344350,-1.132726,-9.707217
0.344470,-1.133101,-9.707175
0.344589,-1.133473,-9.707133
0.344708,-1.133844,-9.707092
0.344826,-1.134213,-9.707050
0.344944,-1.134579,-9.707009
0.345060,-1.134944,-9.706968
0.345177,-1.135307,-9.706927
0.345293,-1.135668,-9.706887
0.345408,-1.136027,-9.706846
0.345522,-1.136384,-9.706806
0.345636,-1.136739,-9.706766
0.345749,-1.137093,-9.706727
0.345862,-1.137444,-9.706687
0.345974,-1.137794,-9.706648
0.346086,-1.138142,-9.706608
0.346197,-1.138488,-9.706569
0.346307,-1.138832,-9.706531
0.346417,-1.139175,-9.706492
0.346526,-1.139515,-9.706454
0.346635,-1.139854,-9.706415
0.346743,-1.140191,-9.706377
0.346850,-1.140527,-9.706340
0.346957,-1.140860,-9.706302
0.347064,-1.141192,-9.706264
0.347170,-1.141522,-9.706227
0.347275,-1.141850,-9.706190
0.347380,-1.142177,-9.706153
0.347484,-1.142502,-9.706117
0.347587,-1.142825,-9.706080
0.347690,-1.143146,-9.706044
0.347793,-1.143466,-9.706007
0.347895,-1.143784,-9.705971
0.347996,-1.144100,-9.705936
0.348097,-1.144415,-9.705900
0.348198,-1.144728,-9.705865
0.348298,-1.145040,-9.705829
0.348397,-1.145350,-9.705794
0.348496,-1.145658,-9.705759
0.348594,-1.145964,-9.705725
0.348692,-1.146269,-9.705690
0.348789,-1.146573,-9.705656
0.348886,-1.146874,-9.705621
0.348983,-1.147175,-9.705587
0.349078,-1.147473,-9.705553
0.349174,-1.147770,-9.705520
0.349268,-1.148066,-9.705486
0.349363,-1.148359,-9.705453
0.349457,-1.148652,-9.705419
0.349550,-1.148943,-9.705386
0.349643,-1.149232,-9.705354
0.349735,-1.149520,-9.705321
0.349827,-1.149806,-9.705288
0.349918,-1.150091,-9.705256
0.350009,-1.150374,-9.705224
0.350100,-1.150656,-9.705192
0.350189,-1.150936,-9.705160
0.350279,-1.151215,-9.705128
0.350368,-1.151492,-9.705096
0.350456,-1.151768,-9.705065
0.350545,-1.152043,-9.705034
0.350632,-1.152316,-9.705002
0.350719,-1.152587,-9.704972
0.350806,-1.152857,-9.704941
0.350892,-1.153126,-9.704910
0.350978,-1.153393,-9.704880
0.351063,-1.153659,-9.704849
0.351148,-1.153924,-9.704819
0.351233,-1.154187,-9.704789
0.351317,-1.154449,-9.704759
0.351400,-1.154709,-9.704729
0.351483,-1.154968,-9.704700
0.351566,-1.155226,-9.704670
0.351648,-1.155482,-9.704641
0.351730,-1.155737,-9.704612
0.351812,-1.155991,-9.704583
0.351893,-1.156243,-9.704554
0.351973,-1.156494,-9.704525
0.352053,-1.156743,-9.704497
0.352133,-1.156992,-9.704468
0.352212,-1.157239,-9.704440
0.352291,-1.157485,-9.704412
0.352370,-1.157729,-9.704384
0.352448,-1.157972,-9.704356
0.352525,-1.158214,-9.704329
0.352603,-1.158455,-9.704301
0.352679,-1.158694,-9.704274
0.352756,-1.158932,-9.704246
0.352832,-1.159169,-9.704219
0.352907,-1.159404,-9.704192
0.352983,-1.159639,-9.704165
0.353058,-1.159872,-9.704138
0.353132,-1.160104,-9.704112
0.353206,-1.160334,-9.704085
0.353280,-1.160564,-9.704059
0.353353,-1.160792,-9.704033
0.353426,-1.161019,-9.704007
0.353498,-1.161245,-9.703981
0.353571,-1.161470,-9.703955
0.353642,-1.161693,-9.703929
0.353714,-1.161915,-9.703904
0.353785,-1.162136,-9.703878
0.353855,-1.162356,-9.703853
0.353926,-1.162575,-9.703828
0.353995,-1.162793,-9.703803
0.354065,-1.163009,-9.703778
0.354134,-1.163225,-9.703753
0.354203,-1.163439,-9.703729
0.354271,-1.163652,-9.703704
0.354340,-1.163864,-9.703680
0.354407,-1.164075,-9.703655
0.354475,-1.164285,-9.703631
0.354542,-1.164494,-9.703607
0.354608,-1.164701,-9.703583
0.354675,-1.164908,-9.703560
0.354741,-1.165113,-9.703536
0.354806,-1.165318,-9.703512
0.354872,-1.165521,-9.703489
0.354936,-1.165723,-9.703466
0.355001,-1.165924,-9.703442
0.355065,-1.166124,-9.703419
0.355129,-1.166323,-9.703396
0.355193,-1.166521,-9.703374
0.355256,-1.166718,-9.703351
0.355319,-1.166914,-9.703328
0.355382,-1.167109,-9.703306
0.355444,-1.167303,-9.703283
0.355506,-1.167496,-9.703261
0.355567,-1.167688,-9.703239
0.355629,-1.167878,-9.703217
0.355690,-1.168068,-9.703195
0.355750,-1.168257,-9.703173
0.355811,-1.168445,-9.703152
0.355871,-1.168632,-9.703130
0.355930,-1.168818,-9.703108
0.355990,-1.169002,-9.703087
0.356049,-1.169186,-9.703066
0.356108,-1.169369,-9.703045
0.356166,-1.169551,-9.703024
0.356224,-1.169732,-9.703003
0.356282,-1.169912,-9.702982
0.356340,-1.170092,-9.702961
0.356397,-1.170270,-9.702941
0.356454,-1.170447,-9.702920
0.356511,-1.170623,-9.702900
0.356567,-1.170799,-9.702879
0.356623,-1.170973,-9.702859
0.356679,-1.171147,-9.702839
0.356734,-1.171319,-9.702819
0.356789,-1.171491,-9.702799
0.356844,-1.171662,-9.702779
0.356899,-1.171832,-9.702760
0.356953,-1.172001,-9.702740
0.357007,-1.172169,-9.702721
0.357061,-1.172336,-9.702701
0.357114,-1.172503,-9.702682
0.357168,-1.172668,-9.702663
0.357221,-1.172833,-9.702644
0.357273,-1.172997,-9.702625
0.357326,-1.173160,-9.702606
0.357378,-1.173322,-9.702587
0.357429,-1.173483,-9.702568
0.357481,-1.173643,-9.702550
0.357532,-1.173803,-9.702531
0.357583,-1.173962,-9.702513
0.357634,-1.174120,-9.702494
0.357684,-1.174277,-9.702476
0.357735,-1.174433,-9.702458
0.357785,-1.174588,-9.702440
0.357834,-1.174743,-9.702422
0.357884,-1.174896,-9.702404
0.357933,-1.175049,-9.702386
0.357982,-1.175202,-9.702369
0.358030,-1.175353,-9.702351
0.358079,-1.175504,-9.702334
0.358127,-1.175653,-9.702316
0.358175,-1.175802,-9.702299
0.358222,-1.175950,-9.702282
0.358270,-1.176098,-9.702265
0.358317,-1.176245,-9.702247
0.358364,-1.176390,-9.702231
0.358410,-1.176536,-9.702214
0.358457,-1.176680,-9.702197
0.358503,-1.176823,-9.702180
0.358549,-1.176966,-9.702164
0.358595,-1.177108,-9.702147
0.358640,-1.177250,-9.702131
0.358685,-1.177390,-9.702114
0.358730,-1.177530,-9.702098
0.358775,-1.177669,-9.702082
0.358819,-1.177808,-9.702066
0.358864,-1.177945,-9.702050
0.358908,-1.178082,-9.702034
0.358951,-1.178219,-9.702018
0.358995,-1.178354,-9.702002
0.359038,-1.178489,-9.701986
0.359081,-1.178623,-9.701971
0.359124,-1.178756,-9.701955
0.359167,-1.178889,-9.701940
0.359209,-1.179021,-9.701924
0.359252,-1.179152,-9.701909
0.359293,-1.179283,-9.701894
0.359335,-1.179413,-9.701879
0.359377,-1.179542,-9.701864
0.359418,-1.179671,-9.701849
0.359459,-1.179798,-9.701834
0.359500,-1.179926,-9.701819
0.359541,-1.180052,-9.701804
0.359581,-1.180178,-9.701789
0.359622,-1.180303,-9.701775
0.359662,-1.180428,-9.701760
0.359701,-1.180552,-9.701746
0.359741,-1.180675,-9.701731
0.359780,-1.180798,-9.701717
0.359820,-1.180920,-9.701703
0.359859,-1.181041,-9.701689
0.359897,-1.181162,-9.701675
0.359936,-1.181282,-9.701661
0.359974,-1.181401,-9.701647
0.360013,-1.181520,-9.701633
0.360051,-1.181638,-9.701619
0.360088,-1.181756,-9.701605
0.360126,-1.181873,-9.701592
0.360163,-1.181989,-9.701578
0.360201,-1.182105,-9.701564
0.360238,-1.182220,-9.701551
0.360274,-1.182334,-9.701538
0.360311,-1.182448,-9.701524
0.360347,-1.182561,-9.701511
0.360384,-1.182674,-9.701498
0.360420,-1.182786,-9.701485
0.360456,-1.182898,-9.701472
0.360491,-1.183009,-9.701459
0.360527,-1.183119,-9.701446
0.360562,-1.183229,-9.701433
0.360597,-1.183338,-9.701420
0.360632,-1.183447,-9.701408
0.360667,-1.183555,-9.701395
0.360701,-1.183662,-9.701382
0.360736,-1.183769,-9.701370
0.360770,-1.183875,-9.701357
0.360804,-1.183981,-9.701345
0.360838,-1.184086,-9.701333
0.360872,-1.184191,-9.701320
0.360905,-1.184295,-9.701308
0.360938,-1.184399,-9.701296
0.360971,-1.184502,-9.701284
0.361004,-1.184604,-9.701272
0.361037,-1.184706,-9.701260
0.361070,-1.184808,-9.701248
0.361102,-1.184909,-9.701236
0.361135,-1.185009,-9.701225
0.361167,-1.185109,-9.701213
0.361199,-1.185208,-9.701201
0.361230,-1.185307,-9.701190
