ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
3.145192,1.015037,3.331346
3.163726,1.021005,3.351005
3.182162,1.026942,3.370561
3.200502,1.032848,3.390014
3.218745,1.038722,3.409365
3.236893,1.044566,3.428615
3.254945,1.050379,3.447764
3.272903,1.056162,3.466812
3.290766,1.061914,3.485760
3.308536,1.067636,3.504609
3.326212,1.073328,3.523359
3.343796,1.078990,3.542010
3.361287,1.084623,3.560563
3.378687,1.090226,3.579019
3.395995,1.095799,3.597379
3.413212,1.101343,3.615641
3.430339,1.106858,3.633808
3.447376,1.112345,3.651880
3.464323,1.117802,3.669857
3.481182,1.123231,3.687739
3.497952,1.128631,3.705527
3.514634,1.134003,3.723222
3.531229,1.139346,3.740825
3.547736,1.144662,3.758334
3.564157,1.149950,3.775752
3.580491,1.155210,3.793079
3.596740,1.160442,3.810314
3.612904,1.165647,3.827459
3.628982,1.170824,3.844514
3.644976,1.175975,3.861480
3.660887,1.181098,3.878356
3.676714,1.186194,3.895144
3.692457,1.191264,3.911844
3.708118,1.196307,3.928456
3.723697,1.201324,3.944981
3.739194,1.206314,3.961419
3.754610,1.211278,3.977771
3.769945,1.216216,3.994037
3.785199,1.221128,4.010218
3.800373,1.226015,4.026313
3.815468,1.230875,4.042324
3.830483,1.235710,4.058252
3.845420,1.240520,4.074095
3.860278,1.245305,4.089856
3.875058,1.250064,4.105533
3.889760,1.254799,4.121129
3.904386,1.259508,4.136642
3.918934,1.264193,4.152074
3.933406,1.268853,4.167425
3.947803,1.273489,4.182696
3.962123,1.278100,4.197886
3.976369,1.282688,4.212996
3.990540,1.287251,4.228028
4.004636,1.291790,4.242980
4.018658,1.296305,4.257854
4.032607,1.300797,4.272650
4.046482,1.305265,4.287368
4.060285,1.309710,4.302009
4.074015,1.314131,4.316573
4.087673,1.318529,4.331060
4.101260,1.322904,4.345472
4.114775,1.327256,4.359807
4.128219,1.331586,4.374068
4.141593,1.335892,4.388254
4.154896,1.340176,4.402365
4.168130,1.344437,4.416402
4.181294,1.348676,4.430366
4.194389,1.352893,4.444256
4.207415,1.357088,4.458073
4.220373,1.361260,4.471818
4.233263,1.365411,4.485491
4.246085,1.369540,4.499091
4.258840,1.373647,4.512621
4.271528,1.377733,4.526079
4.284149,1.381797,4.539467
4.296704,1.385840,4.552785
4.309193,1.389862,4.566032
4.321617,1.393862,4.579210
4.333975,1.397842,4.592319
4.346269,1.401801,4.605359
4.358498,1.405739,4.618331
4.370663,1.409656,4.631234
4.382764,1.413553,4.644070
4.394801,1.417429,4.656838
4.406775,1.421285,4.669540
4.418687,1.425120,4.682175
4.430535,1.428936,4.694743
4.442322,1.432731,4.707245
4.454047,1.436507,4.719682
4.465710,1.440262,4.732054
4.477312,1.443998,4.744360
4.488853,1.447715,4.756602
4.500334,1.451412,4.768780
4.511754,1.455089,4.780894
4.523114,1.458747,4.792944
4.534415,1.462386,4.804931
4.545656,1.466006,4.816855
4.556839,1.469607,4.828716
4.567962,1.473189,4.840515
4.579028,1.476752,4.852252
4.590035,1.480297,4.863928
4.600984,1.483823,4.875542
4.611876,1.487330,4.887096
4.622711,1.490819,4.898588
4.633489,1.494290,4.910021
4.644210,1.497742,4.921393
4.654875,1.501176,4.932706
4.665484,1.504592,4.943959
4.676037,1.507991,4.955153
4.686535,1.511371,4.966289
4.696978,1.514734,4.977366
4.707366,1.518079,4.988384
4.717700,1.521407,4.999345
4.727979,1.524717,5.010249
4.738204,1.528009,5.021095
4.748376,1.531285,5.031884
4.758494,1.534543,5.042617
4.768559,1.537784,5.053293
4.778571,1.541008,5.063914
4.788531,1.544215,5.074478
4.798438,1.547406,5.084987
4.808294,1.550579,5.095441
4.818098,1.553736,5.105840
4.827850,1.556877,5.116185
4.837551,1.560000,5.126475
4.847201,1.563108,5.136711
4.856800,1.566199,5.146893
4.866349,1.569274,5.157022
4.875848,1.572333,5.167098
4.885297,1.575375,5.177121
4.894697,1.578402,5.187091
4.904047,1.581413,5.197009
4.913348,1.584408,5.206875
4.922600,1.587388,5.216689
4.931804,1.590351,5.226451
4.940959,1.593299,5.236163
4.950067,1.596232,5.245823
4.959126,1.599149,5.255433
4.968138,1.602051,5.264992
4.977103,1.604938,5.274501
4.986020,1.607810,5.283960
4.994891,1.610666,5.293369
5.003715,1.613508,5.302729
5.012493,1.616334,5.312040
5.021225,1.619146,5.321302
5.029911,1.621943,5.330516
5.038551,1.624725,5.339681
5.047146,1.627493,5.348798
5.055696,1.630246,5.357867
5.064201,1.632985,5.366888
5.072661,1.635709,5.375862
5.081077,1.638419,5.384789
5.089449,1.641115,5.393669
5.097777,1.643797,5.402503
5.106061,1.646464,5.411290
5.114301,1.649118,5.420031
5.122499,1.651758,5.428726
5.130653,1.654383,5.437376
5.138765,1.656995,5.445980
5.146833,1.659594,5.454539
5.154860,1.662178,5.463053
5.162844,1.664750,5.471522
5.170787,1.667307,5.479947
5.178688,1.669851,5.488328
5.186547,1.672382,5.496664
5.194365,1.674900,5.504957
5.202142,1.677404,5.513207
5.209879,1.679895,5.521413
5.217574,1.682373,5.529576
5.225230,1.684838,5.537696
5.232845,1.687291,5.545773
5.240420,1.689730,5.553808
5.247955,1.692156,5.561801
5.255451,1.694570,5.569752
5.262907,1.696971,5.577661
5.270324,1.699360,5.585529
5.277703,1.701736,5.593355
5.285042,1.704099,5.601141
5.292344,1.706450,5.608885
5.299606,1.708789,5.616589
5.306831,1.711115,5.624252
5.314018,1.713429,5.631875
5.321167,1.715731,5.639459
5.328278,1.718021,5.647002
5.335352,1.720299,5.654506
5.342389,1.722565,5.661970
5.349389,1.724820,5.669395
5.356353,1.727062,5.676781
5.363279,1.729292,5.684129
5.370170,1.731511,5.691437
5.377024,1.733718,5.698708
5.383842,1.735914,5.705940
5.390625,1.738098,5.713135
5.397371,1.740271,5.720291
5.404083,1.742432,5.727410
5.410759,1.744582,5.734492
5.417400,1.746720,5.741536
5.424007,1.748847,5.748544
5.430578,1.750964,5.755514
5.437115,1.753069,5.762448
5.443618,1.755163,5.769346
5.450087,1.757246,5.776208
5.456521,1.759318,5.783033
5.462922,1.761379,5.789823
5.469290,1.763429,5.796577
5.475624,1.765469,5.803295
5.481924,1.767498,5.809979
5.488192,1.769516,5.816627
5.494427,1.771524,5.823240
5.500629,1.773521,5.829819
5.506798,1.775507,5.836363
5.512935,1.777484,5.842872
5.519040,1.779449,5.849348
5.525113,1.781405,5.855789
5.531153,1.783350,5.862197
5.537163,1.785285,5.868571
5.543140,1.787210,5.874912
5.549086,1.789125,5.881219
5.555001,1.791030,5.887493
5.560885,1.792924,5.893735
5.566739,1.794809,5.899943
5.572561,1.796684,5.906119
5.578353,1.798549,5.912263
5.584114,1.800404,5.918374
5.589845,1.802250,5.924453
5.595546,1.804086,5.930500
5.601218,1.805912,5.936516
5.606859,1.807728,5.942500
5.612471,1.809536,5.948452
5.618053,1.811333,5.954374
5.623606,1.813121,5.960264
5.629130,1.814900,5.966123
5.634625,1.816669,5.971952
5.640091,1.818430,5.977750
5.645528,1.820180,5.983517
5.650937,1.821922,5.989255
5.656317,1.823655,5.994962
5.661669,1.825378,6.000639
5.666993,1.827093,6.006286
5.672290,1.828798,6.011904
5.677558,1.830494,6.017492
5.682799,1.832182,6.023051
5.688012,1.833861,6.028581
5.693197,1.835531,6.034081
5.698356,1.837192,6.039553
5.703487,1.838844,6.044996
5.708592,1.840488,6.050411
5.713670,1.842123,6.055797
5.718721,1.843750,6.061155
5.723745,1.845368,6.066484
5.728744,1.846977,6.071786
5.733716,1.848578,6.077060
5.738661,1.850171,6.082306
5.743581,1.851755,6.087525
5.748475,1.853331,6.092716
5.753344,1.854899,6.097880
5.758187,1.856458,6.103017
5.763004,1.858009,6.108127
5.767796,1.859552,6.113210
5.772563,1.861087,6.118267
5.777305,1.862614,6.123297
5.782022,1.864133,6.128300
5.786714,1.865644,6.133277
5.791382,1.867147,6.138228
5.796025,1.868643,6.143153
5.800644,1.870130,6.148053
5.805238,1.871609,6.152926
5.809809,1.873081,6.157774
5.814355,1.874545,6.162597
5.818878,1.876002,6.167394
5.823377,1.877450,6.172166
5.827852,1.878891,6.176913
5.832304,1.880325,6.181635
5.836732,1.881751,6.186332
5.841137,1.883169,6.191005
5.845519,1.884580,6.195653
5.849878,1.885984,6.200277
5.854214,1.887380,6.204876
5.858527,1.888769,6.209451
5.862818,1.890151,6.214002
5.867086,1.891525,6.218530
5.871332,1.892892,6.223033
5.875555,1.894252,6.227513
5.879757,1.895605,6.231970
5.883936,1.896951,6.236403
5.888093,1.898290,6.240813
5.892229,1.899622,6.245199
5.896343,1.900946,6.249563
5.900435,1.902264,6.253903
5.904505,1.903575,6.258221
5.908555,1.904879,6.262517
5.912583,1.906176,6.266789
5.916590,1.907466,6.271040
5.920576,1.908750,6.275267
5.924541,1.910026,6.279473
5.928485,1.911296,6.283657
5.932408,1.912560,6.287819
5.936311,1.913817,6.291958
5.940193,1.915067,6.296077
5.944055,1.916310,6.300173
5.947897,1.917548,6.304248
5.951719,1.918778,6.308302
5.955520,1.920002,6.312334
5.959302,1.921220,6.316345
5.963063,1.922431,6.320335
5.966805,1.923636,6.324305
5.970528,1.924835,6.328253
5.974230,1.926027,6.332181
5.977914,1.927213,6.336088
5.981578,1.928393,6.339974
5.985223,1.929567,6.343840
5.988848,1.930734,6.347686
5.992455,1.931896,6.351512
5.996042,1.933051,6.355317
5.999611,1.934200,6.359103
6.003161,1.935343,6.362868
6.006693,1.936481,6.366614
6.010206,1.937612,6.370340
6.013700,1.938737,6.374047
6.017176,1.939856,6.377734
6.020634,1.940970,6.381402
6.024074,1.942078,6.385051
6.027496,1.943179,6.388680
6.030899,1.944275,6.392291
6.034285,1.945366,6.395882
6.037653,1.946450,6.399455
6.041004,1.947529,6.403009
6.044336,1.948602,6.406544
6.047652,1.949670,6.410060
6.050950,1.950732,6.413559
6.054230,1.951788,6.417038
6.057494,1.952839,6.420500
6.060740,1.953885,6.423943
6.063969,1.954924,6.427369
6.067181,1.955959,6.430776
6.070377,1.956988,6.434165
6.073555,1.958011,6.437537
6.076717,1.959029,6.440891
6.079863,1.960042,6.444227
6.082992,1.961050,6.447546
6.086104,1.962052,6.450848
6.089200,1.963049,6.454132
6.092280,1.964041,6.457399
6.095343,1.965027,6.460648
6.098391,1.966009,6.463881
6.101423,1.966985,6.467097
6.104438,1.967956,6.470295
6.107438,1.968922,6.473477
6.110422,1.969883,6.476643
6.113391,1.970839,6.479791
6.116343,1.971790,6.482923
6.119281,1.972735,6.486039
6.122203,1.973676,6.489138
6.125109,1.974612,6.492222
6.128001,1.975543,6.495288
6.130877,1.976470,6.498339
6.133738,1.977391,6.501374
6.136584,1.978307,6.504393
6.139415,1.979219,6.507396
6.142231,1.980126,6.510383
6.145032,1.981028,6.513355
6.147819,1.981925,6.516311
6.150591,1.982818,6.519251
6.153349,1.983706,6.522176
6.156092,1.984589,6.525086
6.158821,1.985468,6.527980
6.161535,1.986342,6.530859
6.164235,1.987211,6.533723
6.166921,1.988076,6.536572
6.169593,1.988937,6.539406
6.172251,1.989793,6.542226
6.174894,1.990644,6.545030
6.177524,1.991491,6.547820
6.180141,1.992333,6.550595
6.182743,1.993171,6.553355
6.185332,1.994005,6.556101
6.187907,1.994834,6.558833
6.190469,1.995659,6.561550
6.193017,1.996480,6.564253
6.195552,1.997296,6.566942
6.198073,1.998108,6.569616
6.200582,1.998915,6.572277
6.203077,1.999719,6.574924
6.205559,2.000518,6.577557
6.208028,2.001313,6.580175
6.210484,2.002104,6.582781
6.212927,2.002891,6.585372
6.215357,2.003673,6.587950
6.217775,2.004452,6.590515
6.220180,2.005226,6.593065
6.222572,2.005997,6.595603
6.224952,2.006763,6.598127
6.227319,2.007525,6.600638
6.229674,2.008284,6.603136
6.232016,2.009038,6.605621
6.234346,2.009788,6.608092
6.236664,2.010535,6.610551
6.238970,2.011277,6.612997
6.241264,2.012016,6.615430
6.243545,2.012750,6.617850
6.245815,2.013481,6.620257
6.248072,2.014208,6.622652
6.250318,2.014931,6.625034
6.252552,2.015651,6.627404
6.254775,2.016366,6.629761
6.256985,2.017078,6.632106
6.259184,2.017786,6.634439
6.261372,2.018491,6.636759
6.263548,2.019192,6.639067
6.265713,2.019889,6.641363
6.267866,2.020582,6.643647
6.270008,2.021272,6.645919
6.272138,2.021958,6.648179
6.274258,2.022640,6.650428
6.276366,2.023319,6.652664
6.278464,2.023995,6.654889
6.280550,2.024666,6.657102
6.282625,2.025335,6.659303
6.284690,2.026000,6.661493
6.286743,2.026661,6.663671
6.288786,2.027319,6.665838
6.290818,2.027973,6.667994
6.292840,2.028624,6.670138
6.294851,2.029271,6.672271
6.296851,2.029916,6.674393
6.298841,2.030556,6.676503
6.300820,2.031194,6.678603
6.302789,2.031828,6.680691
6.304748,2.032458,6.682769
6.306696,2.033086,6.684835
6.308634,2.033710,6.686891
6.310562,2.034331,6.688936
6.312480,2.034948,6.690971
6.314388,2.035563,6.692994
6.316285,2.036174,6.695007
6.318173,2.036782,6.697010
6.320051,2.037386,6.699001
6.321919,2.037988,6.700983
6.323777,2.038586,6.702954
6.325626,2.039181,6.704915
6.327464,2.039774,6.706865
6.329294,2.040363,6.708805
6.331113,2.040948,6.710735
6.332923,2.041531,6.712655
6.334723,2.042111,6.714565
6.336514,2.042688,6.716465
6.338296,2.043261,6.718354
6.340068,2.043832,6.720234
6.341831,2.044400,6.722104
6.343585,2.044965,6.723964
6.345329,2.045526,6.725815
6.347065,2.046085,6.727655
6.348791,2.046641,6.729486
6.350508,2.047194,6.731308
6.352216,2.047744,6.733120
6.353915,2.048291,6.734922
6.355605,2.048835,6.736715
6.357287,2.049377,6.738498
6.358959,2.049915,6.740273
6.360623,2.050451,6.742037
6.362278,2.050984,6.743793
6.363924,2.051514,6.745539
6.365562,2.052042,6.747276
6.367191,2.052566,6.749004
6.368812,2.053088,6.750723
6.370424,2.053607,6.752433
6.372027,2.054123,6.754134
6.373623,2.054637,6.755826
6.375209,2.055148,6.757509
6.376788,2.055656,6.759184
6.378358,2.056162,6.760849
6.379920,2.056665,6.762506
6.381474,2.057165,6.764154
6.383019,2.057663,6.765794
6.384557,2.058158,6.767424
6.386086,2.058651,6.769047
6.387608,2.059140,6.770660
6.389121,2.059628,6.772266
6.390626,2.060113,6.773863
6.392124,2.060595,6.775451
6.393614,2.061074,6.777031
6.395095,2.061552,6.778603
6.396570,2.062026,6.780167
6.398036,2.062499,6.781722
6.399494,2.062968,6.783269
6.400945,2.063435,6.784808
6.402389,2.063900,6.786339
6.403825,2.064363,6.787862
6.405253,2.064823,6.789377
6.406674,2.065280,6.790884
6.408087,2.065735,6.792383
6.409493,2.066188,6.793875
6.410891,2.066638,6.795358
6.412282,2.067086,6.796834
6.413666,2.067532,6.798302
6.415043,2.067975,6.799762
6.416412,2.068416,6.801214
6.417774,2.068855,6.802659
6.419129,2.069291,6.804097
6.420477,2.069725,6.805526
6.421818,2.070157,6.806949
6.423152,2.070586,6.808363
6.424479,2.071014,6.809771
6.425799,2.071439,6.811171
6.427112,2.071861,6.812563
6.428418,2.072282,6.813949
6.429717,2.072700,6.815327
6.431009,2.073116,6.816698
6.432295,2.073530,6.818061
6.433573,2.073942,6.819418
6.434846,2.074352,6.820767
6.436111,2.074759,6.822109
6.437370,2.075165,6.823444
6.438622,2.075568,6.824773
6.439867,2.075969,6.826094
6.441107,2.076368,6.827408
6.442339,2.076765,6.828716
6.443565,2.077160,6.830016
6.444785,2.077552,6.831310
6.445998,2.077943,6.832597
6.447205,2.078332,6.833877
6.448405,2.078718,6.835150
6.449600,2.079103,6.836417
6.450788,2.079485,6.837677
6.451969,2.079866,6.838931
6.453145,2.080244,6.840178
6.454314,2.080621,6.841418
6.455477,2.080996,6.842652
6.456635,2.081368,6.843879
6.457786,2.081739,6.845100
6.458931,2.082107,6.846315
6.460070,2.082474,6.847523
6.461203,2.082839,6.848725
6.462330,2.083202,6.849920
6.463451,2.083563,6.851109
6.464566,2.083922,6.852292
6.465675,2.084279,6.853469
6.466779,2.084635,6.854640
6.467877,2.084988,6.855804
6.468969,2.085340,6.856962
6.470055,2.085690,6.858115
6.471136,2.086038,6.859261
6.472211,2.086384,6.860401
6.473280,2.086728,6.861535
6.474344,2.087071,6.862664
6.475402,2.087411,6.863786
6.476454,2.087750,6.864902
6.477501,2.088087,6.866013
6.478543,2.088423,6.867118
6.479579,2.088756,6.868217
6.480609,2.089088,6.869310
6.481634,2.089418,6.870397
6.482654,2.089747,6.871479
6.483669,2.090074,6.872555
6.484678,2.090398,6.873625
6.485682,2.090722,6.874690
6.486680,2.091043,6.875749
6.487674,2.091363,6.876803
6.488662,2.091681,6.877851
6.489645,2.091998,6.878894
6.490622,2.092313,6.879931
6.491595,2.092626,6.880963
6.492562,2.092937,6.881989
6.493525,2.093247,6.883010
6.494482,2.093556,6.884025
6.495435,2.093862,6.885035
6.496382,2.094167,6.886040
6.497324,2.094471,6.887040
6.498262,2.094773,6.888034
6.499194,2.095073,6.889024
6.500122,2.095372,6.890007
6.501045,2.095669,6.890986
6.501963,2.095964,6.891960
6.502876,2.096258,6.892928
6.503784,2.096551,6.893892
6.504688,2.096842,6.894850
6.505586,2.097131,6.895804
6.506481,2.097419,6.896752
6.507370,2.097706,6.897695
6.508255,2.097991,6.898634
6.509135,2.098274,6.899567
6.510010,2.098556,6.900496
6.510881,2.098836,6.901420
6.511747,2.099115,6.902339
6.512609,2.099393,6.903253
6.513466,2.099669,6.904162
6.514319,2.099943,6.905066
6.515167,2.100216,6.905966
6.516011,2.100488,6.906861
6.516850,2.100758,6.907752
6.517685,2.101027,6.908637
6.518516,2.101295,6.909518
6.519342,2.101561,6.910395
6.520164,2.101825,6.911266
6.520981,2.102089,6.912134
6.521795,2.102351,6.912996
6.522604,2.102611,6.913854
6.523408,2.102870,6.914708
6.524209,2.103128,6.915557
6.525005,2.103384,6.916402
6.525797,2.103640,6.917242
6.526585,2.103893,6.918078
6.527369,2.104146,6.918909
6.528149,2.104397,6.919736
6.528925,2.104647,6.920559
6.529696,2.104895,6.921377
6.530464,2.105142,6.922192
6.531227,2.105388,6.923001
6.531987,2.105633,6.923807
6.532742,2.105876,6.924608
6.533494,2.106118,6.925406
6.534241,2.106359,6.926199
6.534985,2.106598,6.926987
6.535725,2.106836,6.927772
6.536460,2.107073,6.928553
6.537192,2.107309,6.929329
6.537921,2.107543,6.930101
6.538645,2.107777,6.930870
6.539366,2.108009,6.931634
6.540082,2.108239,6.932394
6.540795,2.108469,6.933151
6.541505,2.108697,6.933903
6.542210,2.108925,6.934651
6.542912,2.109151,6.935396
6.543610,2.109375,6.936136
6.544305,2.109599,6.936873
6.544995,2.109822,6.937606
6.545683,2.110043,6.938335
6.546366,2.110263,6.939060
6.547046,2.110482,6.939781
6.547723,2.110700,6.940499
6.548395,2.110916,6.941212
6.549065,2.111132,6.941922
6.549731,2.111346,6.942629
6.550393,2.111560,6.943331
6.551052,2.111772,6.944030
6.551707,2.111983,6.944725
6.552359,2.112193,6.945417
6.553008,2.112402,6.946105
6.553653,2.112609,6.946789
6.554295,2.112816,6.947470
6.554933,2.113022,6.948147
6.555568,2.113226,6.948821
6.556200,2.113430,6.949491
6.556828,2.113632,6.950157
6.557453,2.113833,6.950820
6.558075,2.114033,6.951480
6.558694,2.114233,6.952136
6.559309,2.114431,6.952789
6.559921,2.114628,6.953438
6.560530,2.114824,6.954084
6.561136,2.115019,6.954726
6.561738,2.115213,6.955365
6.562337,2.115406,6.956001
6.562934,2.115598,6.956633
6.563527,2.115789,6.957262
6.564117,2.115979,6.957888
6.564703,2.116168,6.958511
6.565287,2.116356,6.959130
6.565868,2.116543,6.959746
6.566445,2.116729,6.960358
6.567020,2.116914,6.960968
6.567592,2.117098,6.961574
6.568160,2.117281,6.962177
6.568726,2.117463,6.962777
6.569288,2.117644,6.963374
6.569848,2.117824,6.963968
6.570405,2.118004,6.964558
6.570959,2.118182,6.965146
6.571510,2.118360,6.965730
6.572058,2.118536,6.966311
6.572603,2.118712,6.966890
6.573145,2.118886,6.967465
6.573684,2.119060,6.968037
6.574221,2.119233,6.968606
6.574755,2.119405,6.969172
6.575286,2.119576,6.969736
6.575814,2.119746,6.970296
6.576340,2.119915,6.970853
6.576862,2.120083,6.971408
6.577382,2.120251,6.971959
6.577899,2.120417,6.972508
6.578414,2.120583,6.973054
6.578926,2.120748,6.973596
6.579435,2.120911,6.974136
6.579941,2.121075,6.974674
6.580445,2.121237,6.975208
6.580946,2.121398,6.975740
6.581444,2.121559,6.976268
6.581940,2.121718,6.976794
6.582434,2.121877,6.977317
6.582924,2.122035,6.977838
6.583412,2.122192,6.978356
6.583898,2.122349,6.978871
6.584381,2.122504,6.979383
6.584861,2.122659,6.979893
6.585339,2.122813,6.980400
6.585815,2.122966,6.980904
6.586288,2.123118,6.981406
6.586758,2.123270,6.981905
6.587226,2.123420,6.982401
6.587692,2.123570,6.982895
6.588155,2.123719,6.983386
6.588615,2.123868,6.983875
6.589074,2.124015,6.984361
6.589529,2.124162,6.984844
6.589983,2.124308,6.985325
6.590434,2.124453,6.985804
6.590883,2.124598,6.986280
6.591329,2.124742,6.986753
6.591773,2.124885,6.987224
6.592215,2.125027,6.987692
6.592654,2.125168,6.988158
6.593091,2.125309,6.988622
6.593526,2.125449,6.989083
6.593958,2.125588,6.989542
6.594388,2.125727,6.989998
6.594816,2.125865,6.990452
6.595242,2.126002,6.990904
6.595665,2.126138,6.991353
6.596087,2.126274,6.991800
6.596506,2.126409,6.992244
6.596922,2.126543,6.992686
6.597337,2.126676,6.993126
6.597749,2.126809,6.993563
6.598160,2.126941,6.993999
6.598568,2.127073,6.994432
6.598974,2.127203,6.994862
6.599378,2.127333,6.995291
6.599779,2.127463,6.995717
6.600179,2.127591,6.996141
6.600577,2.127719,6.996562
6.600972,2.127847,6.996982
6.601365,2.127973,6.997399
6.601757,2.128099,6.997814
6.602146,2.128225,6.998227
6.602533,2.128350,6.998638
6.602918,2.128474,6.999046
6.603301,2.128597,6.999453
6.603683,2.128720,6.999857
6.604062,2.128842,7.000259
6.604439,2.128963,7.000659
6.604814,2.129084,7.001057
6.605187,2.129204,7.001453
6.605558,2.129324,7.001847
6.605928,2.129443,7.002238
6.606295,2.129561,7.002628
6.606661,2.129679,7.003016
6.607024,2.129796,7.003401
6.607386,2.129912,7.003785
6.607745,2.130028,7.004166
6.608103,2.130143,7.004546
6.608459,2.130258,7.004923
6.608813,2.130372,7.005299
6.609165,2.130485,7.005673
6.609516,2.130598,7.006044
6.609864,2.130710,7.006414
6.610211,2.130822,7.006782
6.610556,2.130933,7.007147
6.610899,2.131043,7.007511
6.611240,2.131153,7.007873
6.611580,2.131263,7.008233
6.611917,2.131371,7.008592
6.612253,2.131480,7.008948
6.612587,2.131587,7.009302
6.612920,2.131694,7.009655
6.613250,2.131801,7.010006
6.613579,2.131907,7.010355
6.613906,2.132012,7.010702
6.614232,2.132117,7.011047
6.614556,2.132221,7.011390
6.614878,2.132325,7.011732
6.615198,2.132428,7.012072
6.615517,2.132530,7.012410
6.615834,2.132633,7.012746
6.616149,2.132734,7.013080
6.616463,2.132835,7.013413
6.616775,2.132936,7.013744
6.617085,2.133036,7.014073
6.617394,2.133135,7.014401
6.617701,2.133234,7.014727
6.618007,2.133332,7.015051
6.618311,2.133430,7.015373
6.618613,2.133528,7.015694
6.618914,2.133624,7.016013
6.619213,2.133721,7.016330
6.619511,2.133817,7.016646
6.619807,2.133912,7.016960
6.620101,2.134007,7.017273
6.620394,2.134101,7.017583
6.620686,2.134195,7.017892
6.620975,2.134288,7.018200
6.621264,2.134381,7.018506
6.621551,2.134473,7.018810
6.621836,2.134565,7.019113
6.622120,2.134657,7.019414
6.622402,2.134748,7.019713
