ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
2.359596,1.489757,0.815057
2.346973,1.482278,0.810134
2.334419,1.474835,0.805244
2.321933,1.467427,0.800386
2.309515,1.460054,0.795559
2.297165,1.452716,0.790765
2.284882,1.445413,0.786002
2.272666,1.438144,0.781270
2.260517,1.430910,0.776569
2.248433,1.423711,0.771899
2.236415,1.416546,0.767259
2.224463,1.409415,0.762650
2.212575,1.402318,0.758071
2.200752,1.395255,0.753522
2.188993,1.388225,0.749003
2.177299,1.381229,0.744513
2.165667,1.374267,0.740052
2.154099,1.367338,0.735620
2.142594,1.360442,0.731217
2.131151,1.353579,0.726843
2.119770,1.346749,0.722497
2.108451,1.339951,0.718179
2.097194,1.333187,0.713890
2.085997,1.326454,0.709628
2.074862,1.319755,0.705394
2.063786,1.313087,0.701187
2.052771,1.306451,0.697008
2.041816,1.299848,0.692855
2.030920,1.293276,0.688730
2.020083,1.286736,0.684631
2.009304,1.280227,0.680558
1.998584,1.273750,0.676512
1.987923,1.267304,0.672492
1.977319,1.260890,0.668497
1.966772,1.254506,0.664529
1.956282,1.248153,0.660586
1.945850,1.241831,0.656668
1.935473,1.235540,0.652776
1.925153,1.229279,0.648908
1.914889,1.223048,0.645065
1.904681,1.216848,0.641247
1.894527,1.210677,0.637454
1.884429,1.204537,0.633684
1.874385,1.198426,0.629939
1.864395,1.192345,0.626218
1.854460,1.186294,0.622520
1.844578,1.180272,0.618846
1.834749,1.174280,0.615196
1.824974,1.168317,0.611569
1.815252,1.162382,0.607965
1.805582,1.156477,0.604383
1.795964,1.150601,0.600825
1.786398,1.144753,0.597289
1.776884,1.138934,0.593776
1.767421,1.133143,0.590285
1.758010,1.127380,0.586817
1.748649,1.121646,0.583370
1.739339,1.115940,0.579945
1.730078,1.110261,0.576542
1.720868,1.104611,0.573160
1.711708,1.098988,0.569800
1.702597,1.093393,0.566461
1.693535,1.087825,0.563143
1.684522,1.082284,0.559846
1.675558,1.076771,0.556570
1.666642,1.071285,0.553314
1.657774,1.065825,0.550079
1.648954,1.060393,0.546865
1.640181,1.054987,0.543670
1.631456,1.049608,0.540496
1.622778,1.044255,0.537342
1.614146,1.038929,0.534207
1.605561,1.033629,0.531092
1.597022,1.028355,0.527997
1.588529,1.023107,0.524921
1.580082,1.017885,0.521864
1.571680,1.012688,0.518827
1.563324,1.007518,0.515808
1.555013,1.002373,0.512809
1.546746,0.997253,0.509828
1.538524,0.992159,0.506866
1.530346,0.987089,0.503922
1.522212,0.982045,0.500997
1.514121,0.977026,0.498089
1.506075,0.972032,0.495200
1.498071,0.967062,0.492329
1.490111,0.962117,0.489476
1.482193,0.957197,0.486641
1.474318,0.952300,0.483823
1.466486,0.947429,0.481023
1.458695,0.942581,0.478240
1.450946,0.937757,0.475474
1.443239,0.932958,0.472725
1.435573,0.928182,0.469994
1.427949,0.923430,0.467279
1.420365,0.918701,0.464582
1.412822,0.913996,0.461900
1.405320,0.909315,0.459236
1.397858,0.904657,0.456588
1.390436,0.900022,0.453956
1.383054,0.895410,0.451341
1.375711,0.890821,0.448741
1.368408,0.886254,0.446158
1.361144,0.881711,0.443590
1.353919,0.877190,0.441039
1.346733,0.872692,0.438503
1.339586,0.868216,0.435982
1.332476,0.863763,0.433478
1.325405,0.859332,0.430988
1.318372,0.854923,0.428514
1.311376,0.850536,0.426055
1.304418,0.846171,0.423611
1.297498,0.841827,0.421182
1.290614,0.837506,0.418768
1.283767,0.833206,0.416368
1.276957,0.828927,0.413983
1.270184,0.824670,0.411613
1.263446,0.820434,0.409258
1.256745,0.816220,0.406916
1.250080,0.812027,0.404589
1.243450,0.807854,0.402277
1.236856,0.803703,0.399978
1.230298,0.799572,0.397693
1.223774,0.795462,0.395422
1.217285,0.791373,0.393165
1.210832,0.787304,0.390922
1.204412,0.783256,0.388692
1.198027,0.779227,0.386476
1.191676,0.775220,0.384273
1.185359,0.771232,0.382084
1.179076,0.767264,0.379908
1.172827,0.763317,0.377745
1.166611,0.759389,0.375595
1.160428,0.755481,0.373459
1.154279,0.751592,0.371335
1.148162,0.747723,0.369224
1.142078,0.743874,0.367126
1.136026,0.740044,0.365040
1.130007,0.736233,0.362967
1.124020,0.732441,0.360906
1.118065,0.728669,0.358858
1.112142,0.724916,0.356823
1.106250,0.721181,0.354799
1.100390,0.717465,0.352788
1.094562,0.713768,0.350789
1.088764,0.710090,0.348801
1.082997,0.706430,0.346826
1.077262,0.702789,0.344863
1.071557,0.699166,0.342911
1.065882,0.695562,0.340971
1.060238,0.691975,0.339043
1.054623,0.688407,0.337126
1.049039,0.684857,0.335221
1.043485,0.681325,0.333327
1.037960,0.677810,0.331445
1.032465,0.674314,0.329574
1.026999,0.670835,0.327713
1.021562,0.667373,0.325864
1.016154,0.663929,0.324027
1.010776,0.660503,0.322200
1.005425,0.657094,0.320384
1.000104,0.653702,0.318578
0.994811,0.650327,0.316784
0.989546,0.646970,0.315000
0.984309,0.643629,0.313227
0.979100,0.640306,0.311464
0.973919,0.636999,0.309712
0.968765,0.633709,0.307970
0.963639,0.630436,0.306239
0.958540,0.627179,0.304518
0.953469,0.623939,0.302807
0.948424,0.620715,0.301106
0.943407,0.617508,0.299415
0.938416,0.614317,0.297735
0.933452,0.611142,0.296064
0.928514,0.607983,0.294403
0.923602,0.604840,0.292752
0.918717,0.601714,0.291111
0.913858,0.598603,0.289479
0.909025,0.595508,0.287857
0.904217,0.592428,0.286245
0.899435,0.589365,0.284642
0.894678,0.586317,0.283049
0.889947,0.583284,0.281465
0.885241,0.580267,0.279890
0.880560,0.577265,0.278325
0.875904,0.574279,0.276769
0.871273,0.571308,0.275222
0.866667,0.568351,0.273684
0.862085,0.565410,0.272155
0.857527,0.562484,0.270635
0.852994,0.559573,0.269124
0.848484,0.556677,0.267622
0.843999,0.553795,0.266129
0.839538,0.550928,0.264644
0.835100,0.548076,0.263168
0.830686,0.545238,0.261701
0.826296,0.542415,0.260243
0.821928,0.539606,0.258793
0.817585,0.536811,0.257351
0.813264,0.534031,0.255918
0.808966,0.531265,0.254493
0.804691,0.528513,0.253077
0.800439,0.525775,0.251669
0.796209,0.523051,0.250269
0.792002,0.520341,0.248877
0.787817,0.517644,0.247493
0.783655,0.514962,0.246118
0.779515,0.512293,0.244750
0.775396,0.509638,0.243390
0.771300,0.506996,0.242039
0.767225,0.504368,0.240695
0.763172,0.501754,0.239359
0.759141,0.499152,0.238030
0.755131,0.496565,0.236710
0.751142,0.493990,0.235397
0.747174,0.491428,0.234092
0.743228,0.488880,0.232794
0.739302,0.486344,0.231504
0.735398,0.483822,0.230221
0.731514,0.481313,0.228946
0.727651,0.478816,0.227678
0.723808,0.476332,0.226418
0.719986,0.473861,0.225164
0.716184,0.471402,0.223918
0.712402,0.468957,0.222680
0.708640,0.466523,0.221448
0.704899,0.464102,0.220224
0.701177,0.461694,0.219006
0.697475,0.459298,0.217796
0.693792,0.456914,0.216592
0.690129,0.454542,0.215396
0.686486,0.452183,0.214206
0.682862,0.449835,0.213024
0.679257,0.447500,0.211848
0.675671,0.445176,0.210679
0.672104,0.442865,0.209516
0.668557,0.440565,0.208361
0.665028,0.438278,0.207212
0.661518,0.436002,0.206069
0.658026,0.433737,0.204933
0.654553,0.431485,0.203804
0.651098,0.429243,0.202681
0.647662,0.427014,0.201565
0.644244,0.424795,0.200455
0.640844,0.422589,0.199351
0.637462,0.420393,0.198254
0.634098,0.418209,0.197163
0.630752,0.416036,0.196078
0.627424,0.413874,0.194999
0.624113,0.411723,0.193927
0.620820,0.409584,0.192861
0.617544,0.407455,0.191800
0.614286,0.405337,0.190746
0.611045,0.403231,0.189698
0.607821,0.401135,0.188656
0.604614,0.399049,0.187620
0.601425,0.396975,0.186590
0.598252,0.394911,0.185566
0.595096,0.392858,0.184547
0.591957,0.390815,0.183534
0.588834,0.388783,0.182527
0.585728,0.386762,0.181526
0.582638,0.384750,0.180531
0.579565,0.382750,0.179541
0.576508,0.380759,0.178557
0.573467,0.378779,0.177578
0.570443,0.376808,0.176605
0.567434,0.374848,0.175638
0.564441,0.372899,0.174676
0.561464,0.370959,0.173719
0.558503,0.369029,0.172768
0.555558,0.367109,0.171823
0.552628,0.365199,0.170882
0.549714,0.363299,0.169947
0.546815,0.361408,0.169018
0.543932,0.359528,0.168093
0.541064,0.357657,0.167174
0.538211,0.355796,0.166260
0.535373,0.353944,0.165351
0.532550,0.352102,0.164448
0.529742,0.350269,0.163549
0.526949,0.348446,0.162656
0.524171,0.346632,0.161767
0.521407,0.344828,0.160884
0.518658,0.343033,0.160006
0.515924,0.341247,0.159132
0.513204,0.339470,0.158264
0.510499,0.337703,0.157400
0.507808,0.335944,0.156542
0.505131,0.334195,0.155688
0.502468,0.332455,0.154839
0.499819,0.330723,0.153995
0.497185,0.329001,0.153155
0.494564,0.327288,0.152320
0.491957,0.325583,0.151490
0.489364,0.323887,0.150665
0.486785,0.322200,0.149844
0.484219,0.320522,0.149028
0.481667,0.318852,0.148217
0.479129,0.317191,0.147410
0.476604,0.315539,0.146607
0.474092,0.313895,0.145809
0.471593,0.312260,0.145016
0.469108,0.310633,0.144227
0.466636,0.309014,0.143442
0.464177,0.307404,0.142662
0.461731,0.305802,0.141887
0.459298,0.304209,0.141115
0.456878,0.302623,0.140348
0.454470,0.301046,0.139585
0.452076,0.299477,0.138827
0.449694,0.297917,0.138073
0.447324,0.296364,0.137323
0.444967,0.294819,0.136577
0.442623,0.293282,0.135835
0.440291,0.291754,0.135098
0.437971,0.290233,0.134364
0.435664,0.288720,0.133635
0.433368,0.287214,0.132910
0.431085,0.285717,0.132189
0.428814,0.284227,0.131472
0.426555,0.282746,0.130759
0.424308,0.281271,0.130049
0.422073,0.279805,0.129344
0.419850,0.278346,0.128643
0.417638,0.276894,0.127946
0.415438,0.275450,0.127252
0.413250,0.274014,0.126563
0.411073,0.272585,0.125877
0.408908,0.271163,0.125195
0.406754,0.269749,0.124517
0.404612,0.268342,0.123843
0.402481,0.266942,0.123172
0.400361,0.265550,0.122505
0.398252,0.264165,0.121842
0.396155,0.262787,0.121183
0.394068,0.261416,0.120527
0.391993,0.260052,0.119875
0.389928,0.258695,0.119227
0.387875,0.257346,0.118582
0.385832,0.256003,0.117940
0.383800,0.254667,0.117303
0.381779,0.253338,0.116669
0.379769,0.252017,0.116038
0.377769,0.250701,0.115411
0.375780,0.249393,0.114787
0.373801,0.248092,0.114167
0.371833,0.246797,0.113550
0.369875,0.245509,0.112937
0.367927,0.244228,0.112327
0.365990,0.242953,0.111720
0.364063,0.241685,0.111117
0.362146,0.240424,0.110517
0.360239,0.239169,0.109920
0.358343,0.237920,0.109327
0.356456,0.236679,0.108737
0.354579,0.235443,0.108151
0.352712,0.234214,0.107567
0.350855,0.232991,0.106987
0.349008,0.231775,0.106410
0.347171,0.230565,0.105836
0.345343,0.229361,0.105265
0.343525,0.228164,0.104698
0.341717,0.226972,0.104133
0.339918,0.225787,0.103572
0.338128,0.224608,0.103014
0.336349,0.223436,0.102459
0.334578,0.222269,0.101907
0.332817,0.221108,0.101358
0.331065,0.219954,0.100812
0.329322,0.218805,0.100269
0.327589,0.217662,0.099729
0.325864,0.216526,0.099192
0.324149,0.215395,0.098658
0.322443,0.214270,0.098127
0.320746,0.213151,0.097599
0.319058,0.212037,0.097074
0.317378,0.210930,0.096551
0.315708,0.209828,0.096032
0.314046,0.208732,0.095515
0.312394,0.207642,0.095002
0.310749,0.206557,0.094491
0.309114,0.205478,0.093983
0.307487,0.204405,0.093477
0.305869,0.203337,0.092975
0.304259,0.202274,0.092475
0.302658,0.201218,0.091978
0.301065,0.200166,0.091484
0.299481,0.199121,0.090992
0.297905,0.198080,0.090503
0.296337,0.197045,0.090017
0.294778,0.196016,0.089533
0.293227,0.194991,0.089052
0.291684,0.193972,0.088574
0.290149,0.192959,0.088098
0.288622,0.191951,0.087625
0.287103,0.190947,0.087155
0.285593,0.189950,0.086687
0.284090,0.188957,0.086222
0.282595,0.187969,0.085759
0.281108,0.186987,0.085299
0.279629,0.186010,0.084841
0.278158,0.185038,0.084386
0.276694,0.184070,0.083933
0.275238,0.183108,0.083483
0.273790,0.182151,0.083035
0.272350,0.181199,0.082590
0.270917,0.180252,0.082147
0.269492,0.179310,0.081707
0.268074,0.178372,0.081269
0.266663,0.177440,0.080833
0.265260,0.176512,0.080400
0.263865,0.175590,0.079969
0.262477,0.174672,0.079541
0.261096,0.173759,0.079114
0.259722,0.172850,0.078690
0.258356,0.171946,0.078269
0.256997,0.171047,0.077850
0.255645,0.170153,0.077433
0.254300,0.169264,0.077018
0.252962,0.168378,0.076606
0.251632,0.167498,0.076195
0.250308,0.166622,0.075787
0.248991,0.165751,0.075382
0.247682,0.164884,0.074978
0.246379,0.164022,0.074577
0.245083,0.163164,0.074178
0.243794,0.162311,0.073781
0.242511,0.161462,0.073386
0.241236,0.160618,0.072994
0.239967,0.159778,0.072603
0.238705,0.158942,0.072215
0.237449,0.158111,0.071828
0.236200,0.157284,0.071444
0.234958,0.156462,0.071062
0.233722,0.155643,0.070682
0.232493,0.154829,0.070304
0.231270,0.154019,0.069929
0.230054,0.153214,0.069555
0.228844,0.152412,0.069183
0.227640,0.151615,0.068813
0.226443,0.150822,0.068445
0.225252,0.150033,0.068080
0.224067,0.149248,0.067716
0.222889,0.148467,0.067354
0.221717,0.147691,0.066994
0.220551,0.146918,0.066637
0.219391,0.146150,0.066281
0.218237,0.145385,0.065927
0.217090,0.144624,0.065575
0.215948,0.143868,0.065224
0.214812,0.143115,0.064876
0.213683,0.142366,0.064530
0.212559,0.141621,0.064185
0.211441,0.140880,0.063843
0.210329,0.140143,0.063502
0.209223,0.139410,0.063163
0.208123,0.138681,0.062826
0.207029,0.137955,0.062491
0.205940,0.137233,0.062157
0.204857,0.136515,0.061826
0.203780,0.135801,0.061496
0.202708,0.135090,0.061168
0.201643,0.134383,0.060841
0.200582,0.133680,0.060517
0.199528,0.132980,0.060194
0.198478,0.132284,0.059873
0.197435,0.131592,0.059554
0.196397,0.130904,0.059236
0.195364,0.130218,0.058921
0.194337,0.129537,0.058607
0.193315,0.128859,0.058294
0.192299,0.128185,0.057983
0.191288,0.127514,0.057674
0.190282,0.126846,0.057367
0.189281,0.126182,0.057061
0.188286,0.125522,0.056757
0.187296,0.124865,0.056455
0.186312,0.124211,0.056154
0.185332,0.123561,0.055855
0.184358,0.122915,0.055557
0.183389,0.122271,0.055262
0.182424,0.121631,0.054967
0.181465,0.120994,0.054674
0.180511,0.120361,0.054383
0.179562,0.119731,0.054094
0.178618,0.119104,0.053806
0.177679,0.118481,0.053519
0.176745,0.117861,0.053234
0.175816,0.117244,0.052951
0.174892,0.116630,0.052669
0.173972,0.116019,0.052389
0.173058,0.115412,0.052110
0.172148,0.114808,0.051833
0.171243,0.114206,0.051557
0.170343,0.113609,0.051282
0.169447,0.113014,0.051010
0.168557,0.112422,0.050738
0.167671,0.111833,0.050468
0.166789,0.111248,0.050200
0.165913,0.110665,0.049933
0.165040,0.110086,0.049667
0.164173,0.109510,0.049403
0.163310,0.108936,0.049140
0.162451,0.108366,0.048879
0.161598,0.107798,0.048619
0.160748,0.107234,0.048361
0.159903,0.106672,0.048103
0.159063,0.106114,0.047848
0.158227,0.105558,0.047593
0.157395,0.105005,0.047340
0.156568,0.104455,0.047089
0.155745,0.103908,0.046838
0.154926,0.103364,0.046590
0.154112,0.102823,0.046342
0.153302,0.102285,0.046096
0.152496,0.101749,0.045851
0.151694,0.101216,0.045607
0.150897,0.100686,0.045365
0.150104,0.100159,0.045124
0.149315,0.099634,0.044884
0.148530,0.099112,0.044646
0.147750,0.098593,0.044409
0.146973,0.098077,0.044173
0.146201,0.097563,0.043938
0.145432,0.097052,0.043705
0.144668,0.096544,0.043473
0.143908,0.096038,0.043242
0.143151,0.095535,0.043012
0.142399,0.095035,0.042784
0.141651,0.094537,0.042557
0.140906,0.094042,0.042331
0.140166,0.093549,0.042106
0.139429,0.093059,0.041883
0.138696,0.092572,0.041660
0.137967,0.092087,0.041439
0.137242,0.091604,0.041219
0.136521,0.091125,0.041000
0.135804,0.090647,0.040783
0.135090,0.090172,0.040566
0.134380,0.089700,0.040351
0.133674,0.089230,0.040137
0.132971,0.088763,0.039924
0.132272,0.088298,0.039712
0.131577,0.087835,0.039502
0.130886,0.087375,0.039292
0.130198,0.086917,0.039084
0.129514,0.086462,0.038876
0.128833,0.086009,0.038670
0.128156,0.085558,0.038465
0.127483,0.085110,0.038261
0.126813,0.084664,0.038058
0.126147,0.084221,0.037856
0.125484,0.083779,0.037656
0.124824,0.083341,0.037456
0.124168,0.082904,0.037257
0.123516,0.082470,0.037060
0.122867,0.082037,0.036863
0.122221,0.081608,0.036668
0.121579,0.081180,0.036474
0.120940,0.080755,0.036280
0.120305,0.080332,0.036088
0.119672,0.079911,0.035897
0.119044,0.079492,0.035707
0.118418,0.079075,0.035517
0.117796,0.078661,0.035329
0.117177,0.078249,0.035142
0.116561,0.077839,0.034956
0.115949,0.077431,0.034770
0.115340,0.077025,0.034586
0.114733,0.076622,0.034403
0.114131,0.076220,0.034221
0.113531,0.075821,0.034040
0.112934,0.075423,0.033859
0.112341,0.075028,0.033680
0.111751,0.074635,0.033501
0.111164,0.074244,0.033324
0.110580,0.073855,0.033148
0.109999,0.073468,0.032972
0.109421,0.073083,0.032797
0.108846,0.072700,0.032624
0.108274,0.072319,0.032451
0.107705,0.071940,0.032279
0.107139,0.071563,0.032108
0.106576,0.071188,0.031938
0.106016,0.070815,0.031769
0.105459,0.070444,0.031601
0.104905,0.070074,0.031434
0.104354,0.069707,0.031267
0.103806,0.069342,0.031102
0.103260,0.068978,0.030937
0.102718,0.068617,0.030773
0.102178,0.068257,0.030610
0.101641,0.067899,0.030448
0.101107,0.067544,0.030287
0.100576,0.067190,0.030127
0.100048,0.066837,0.029968
0.099522,0.066487,0.029809
0.098999,0.066139,0.029651
0.098479,0.065792,0.029494
0.097962,0.065447,0.029338
0.097447,0.065104,0.029183
0.096935,0.064763,0.029029
0.096426,0.064423,0.028875
0.095919,0.064086,0.028722
0.095415,0.063750,0.028571
0.094914,0.063416,0.028419
0.094416,0.063083,0.028269
0.093920,0.062753,0.028120
0.093426,0.062424,0.027971
0.092935,0.062096,0.027823
0.092447,0.061771,0.027676
0.091961,0.061447,0.027529
0.091478,0.061125,0.027384
0.090998,0.060805,0.027239
0.090520,0.060486,0.027095
0.090044,0.060169,0.026952
0.089571,0.059853,0.026809
0.089101,0.059540,0.026667
0.088633,0.059228,0.026526
0.088167,0.058917,0.026386
0.087704,0.058608,0.026247
0.087243,0.058301,0.026108
0.086785,0.057995,0.025970
0.086329,0.057691,0.025833
0.085875,0.057389,0.025696
0.085424,0.057088,0.025560
0.084976,0.056789,0.025425
0.084529,0.056491,0.025291
0.084085,0.056195,0.025157
0.083643,0.055900,0.025024
0.083204,0.055607,0.024892
0.082767,0.055316,0.024760
0.082332,0.055026,0.024630
0.081900,0.054737,0.024499
0.081470,0.054450,0.024370
0.081042,0.054165,0.024241
0.080616,0.053881,0.024113
0.080192,0.053598,0.023986
0.079771,0.053317,0.023859
0.079352,0.053038,0.023733
0.078935,0.052760,0.023608
0.078521,0.052483,0.023483
0.078108,0.052208,0.023359
0.077698,0.051934,0.023235
0.077290,0.051662,0.023113
0.076884,0.051391,0.022991
0.076480,0.051121,0.022869
0.076078,0.050853,0.022748
0.075679,0.050587,0.022628
0.075281,0.050322,0.022509
0.074886,0.050058,0.022390
0.074492,0.049795,0.022272
0.074101,0.049534,0.022154
0.073712,0.049274,0.022037
0.073325,0.049016,0.021921
0.072940,0.048759,0.021805
0.072556,0.048503,0.021690
0.072175,0.048249,0.021575
0.071796,0.047996,0.021461
0.071419,0.047744,0.021348
0.071044,0.047494,0.021235
0.070671,0.047245,0.021123
0.070300,0.046997,0.021012
0.069930,0.046751,0.020901
0.069563,0.046506,0.020790
0.069198,0.046262,0.020681
0.068834,0.046019,0.020572
0.068473,0.045778,0.020463
0.068113,0.045538,0.020355
0.067755,0.045299,0.020248
0.067400,0.045062,0.020141
0.067046,0.044825,0.020034
0.066693,0.044590,0.019929
0.066343,0.044356,0.019823
0.065995,0.044124,0.019719
0.065648,0.043892,0.019615
0.065303,0.043662,0.019511
0.064960,0.043433,0.019408
0.064619,0.043205,0.019306
0.064280,0.042979,0.019204
0.063942,0.042753,0.019103
0.063606,0.042529,0.019002
0.063272,0.042306,0.018902
0.062940,0.042084,0.018802
0.062609,0.041864,0.018703
0.062280,0.041644,0.018604
0.061953,0.041426,0.018506
0.061628,0.041208,0.018408
0.061304,0.040992,0.018311
0.060982,0.040777,0.018215
0.060662,0.040564,0.018118
0.060343,0.040351,0.018023
0.060027,0.040139,0.017928
0.059711,0.039929,0.017833
0.059398,0.039719,0.017739
0.059086,0.039511,0.017646
0.058775,0.039304,0.017553
0.058467,0.039098,0.017460
0.058160,0.038893,0.017368
0.057854,0.038689,0.017276
0.057550,0.038486,0.017185
0.057248,0.038284,0.017095
0.056947,0.038083,0.017004
0.056648,0.037883,0.016915
0.056351,0.037685,0.016826
0.056055,0.037487,0.016737
0.055761,0.037290,0.016649
0.055468,0.037095,0.016561
0.055176,0.036900,0.016473
0.054887,0.036707,0.016387
0.054598,0.036514,0.016300
0.054312,0.036323,0.016214
0.054026,0.036132,0.016129
0.053743,0.035943,0.016044
0.053460,0.035754,0.015959
0.053180,0.035567,0.015875
0.052900,0.035380,0.015791
0.052623,0.035194,0.015708
0.052346,0.035010,0.015625
0.052071,0.034826,0.015543
0.051798,0.034644,0.015461
0.051526,0.034462,0.015379
0.051255,0.034281,0.015298
0.050986,0.034101,0.015218
0.050718,0.033922,0.015138
0.050452,0.033744,0.015058
0.050187,0.033567,0.014978
0.049924,0.033391,0.014899
0.049661,0.033216,0.014821
0.049401,0.033042,0.014743
0.049141,0.032869,0.014665
0.048883,0.032696,0.014588
0.048626,0.032525,0.014511
0.048371,0.032354,0.014434
0.048117,0.032184,0.014358
0.047864,0.032016,0.014283
0.047613,0.031848,0.014207
0.047363,0.031681,0.014133
0.047114,0.031514,0.014058
0.046867,0.031349,0.013984
0.046621,0.031185,0.013910
