ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
27.652757,0.000000,-16.617507
27.653588,-0.001967,-16.616125
27.655249,-0.005785,-16.613359
27.657697,-0.011352,-16.609280
27.660850,-0.018572,-16.604021
27.664637,-0.027360,-16.597700
27.668989,-0.037638,-16.590423
27.673848,-0.049334,-16.582286
27.679158,-0.062385,-16.573376
27.684871,-0.076731,-16.563771
27.690942,-0.092320,-16.553541
27.697330,-0.109073,-16.542748
27.704000,-0.126861,-16.531449
27.710918,-0.145569,-16.519696
27.718054,-0.165092,-16.507536
27.725382,-0.185335,-16.495010
27.732877,-0.206212,-16.482157
27.740518,-0.227648,-16.469012
27.748285,-0.249570,-16.455605
27.756159,-0.271918,-16.441965
27.764125,-0.294633,-16.428118
27.772168,-0.317664,-16.414087
27.780276,-0.340965,-16.399894
27.788436,-0.364495,-16.385557
27.796638,-0.388215,-16.371093
27.804873,-0.412091,-16.356520
27.813131,-0.436094,-16.341851
27.821405,-0.460195,-16.327099
27.829688,-0.484370,-16.312276
27.837975,-0.508596,-16.297393
27.846258,-0.532854,-16.282459
27.854534,-0.557124,-16.267484
27.862798,-0.581392,-16.252476
27.871046,-0.605642,-16.237442
27.879274,-0.629861,-16.222388
27.887479,-0.654039,-16.207322
27.895658,-0.678163,-16.192248
27.903809,-0.702226,-16.177171
27.911929,-0.726218,-16.162096
27.920016,-0.750132,-16.147028
27.928069,-0.773962,-16.131969
27.936087,-0.797701,-16.116924
27.944066,-0.821344,-16.101896
27.952008,-0.844887,-16.086888
27.959909,-0.868325,-16.071901
27.967770,-0.891656,-16.056939
27.975590,-0.914875,-16.042004
27.983367,-0.937980,-16.027097
27.991102,-0.960969,-16.012221
27.998794,-0.983838,-15.997378
28.006443,-1.006588,-15.982567
28.014047,-1.029216,-15.967792
28.021607,-1.051720,-15.953054
28.029123,-1.074100,-15.938352
28.036594,-1.096355,-15.923690
28.044021,-1.118484,-15.909066
28.051403,-1.140486,-15.894483
28.058740,-1.162362,-15.879941
28.066032,-1.184110,-15.865441
28.073280,-1.205731,-15.850983
28.080483,-1.227224,-15.836569
28.087641,-1.248589,-15.822198
28.094755,-1.269828,-15.807871
28.101825,-1.290939,-15.793589
28.108850,-1.311923,-15.779351
28.115831,-1.332780,-15.765159
28.122768,-1.353510,-15.751013
28.129662,-1.374115,-15.736913
28.136512,-1.394594,-15.722859
28.143319,-1.414948,-15.708852
28.150083,-1.435177,-15.694892
28.156803,-1.455283,-15.680978
28.163482,-1.475264,-15.667112
28.170118,-1.495123,-15.653293
28.176711,-1.514859,-15.639522
28.183263,-1.534474,-15.625799
28.189773,-1.553967,-15.612123
28.196242,-1.573340,-15.598496
28.202669,-1.592593,-15.584916
28.209056,-1.611727,-15.571384
28.215402,-1.630743,-15.557901
28.221707,-1.649640,-15.544466
28.227973,-1.668421,-15.531080
28.234198,-1.687085,-15.517741
28.240384,-1.705633,-15.504451
28.246531,-1.724067,-15.491210
28.252639,-1.742386,-15.478017
28.258707,-1.760592,-15.464873
28.264737,-1.778684,-15.451777
28.270729,-1.796665,-15.438730
28.276683,-1.814534,-15.425731
28.282599,-1.832292,-15.412781
28.288477,-1.849940,-15.399879
28.294319,-1.867479,-15.387026
28.300123,-1.884909,-15.374221
28.305890,-1.902231,-15.361465
28.311621,-1.919446,-15.348758
28.317315,-1.936554,-15.336098
28.322974,-1.953557,-15.323487
28.328597,-1.970454,-15.310925
28.334184,-1.987247,-15.298411
28.339736,-2.003936,-15.285945
28.345253,-2.020522,-15.273527
28.350735,-2.037005,-15.261158
28.356183,-2.053387,-15.248837
28.361596,-2.069667,-15.236563
28.366975,-2.085847,-15.224338
28.372320,-2.101927,-15.212161
28.377632,-2.117909,-15.200032
28.382911,-2.133791,-15.187950
28.388156,-2.149576,-15.175917
28.393368,-2.165264,-15.163931
28.398548,-2.180855,-15.151992
28.403695,-2.196350,-15.140102
28.408810,-2.211750,-15.128259
28.413893,-2.227055,-15.116463
28.418944,-2.242266,-15.104714
28.423963,-2.257384,-15.093013
28.428951,-2.272409,-15.081359
28.433908,-2.287342,-15.069752
28.438834,-2.302183,-15.058193
28.443730,-2.316934,-15.046680
28.448595,-2.331594,-15.035214
28.453429,-2.346164,-15.023794
28.458234,-2.360645,-15.012422
28.463008,-2.375038,-15.001096
28.467753,-2.389342,-14.989816
28.472468,-2.403559,-14.978583
28.477155,-2.417690,-14.967396
28.481812,-2.431734,-14.956256
28.486440,-2.445692,-14.945161
28.491039,-2.459565,-14.934113
28.495611,-2.473354,-14.923110
28.500153,-2.487059,-14.912153
28.504668,-2.500680,-14.901242
28.509155,-2.514218,-14.890376
28.513614,-2.527674,-14.879556
28.518045,-2.541048,-14.868782
28.522450,-2.554341,-14.858052
28.526827,-2.567553,-14.847368
28.531177,-2.580685,-14.836729
28.535500,-2.593737,-14.826135
28.539797,-2.606710,-14.815585
28.544067,-2.619604,-14.805081
28.548311,-2.632420,-14.794620
28.552529,-2.645158,-14.784205
28.556722,-2.657820,-14.773834
28.560888,-2.670404,-14.763507
28.565029,-2.682913,-14.753224
28.569144,-2.695346,-14.742985
28.573235,-2.707704,-14.732790
28.577300,-2.719987,-14.722639
