q0 (),q1,q2,q3
1.000000,0.000000,0.000000,0.000000
1.000000,0.000015,0.000016,0.000025
1.000000,0.000044,0.000046,0.000075
1.000000,0.000084,0.000089,0.000150
1.000000,0.000136,0.000144,0.000250
1.000000,0.000197,0.000209,0.000375
1.000000,0.000267,0.000283,0.000523
1.000000,0.000345,0.000366,0.000692
0.999999,0.000430,0.000456,0.000880
0.999999,0.000521,0.000553,0.001084
0.999999,0.000618,0.000655,0.001303
0.999998,0.000719,0.000764,0.001535
0.999998,0.000825,0.000877,0.001780
0.999997,0.000935,0.000994,0.002035
0.999996,0.001048,0.001115,0.002299
0.999995,0.001165,0.001239,0.002571
0.999994,0.001284,0.001367,0.002851
0.999993,0.001405,0.001497,0.003137
0.999992,0.001528,0.001629,0.003429
0.999990,0.001653,0.001763,0.003725
0.999989,0.001780,0.001899,0.004026
0.999987,0.001908,0.002037,0.004331
0.999985,0.002036,0.002176,0.004639
0.999983,0.002166,0.002316,0.004949
0.999981,0.002297,0.002457,0.005262
0.999978,0.002428,0.002599,0.005577
0.999976,0.002559,0.002741,0.005893
0.999973,0.002691,0.002884,0.006210
0.999970,0.002823,0.003027,0.006529
0.999967,0.002955,0.003171,0.006848
0.999964,0.003087,0.003315,0.007167
0.999961,0.003219,0.003459,0.007487
0.999957,0.003351,0.003603,0.007806
0.999954,0.003483,0.003747,0.008126
0.999950,0.003614,0.003891,0.008445
0.999946,0.003745,0.004035,0.008764
0.999943,0.003876,0.004178,0.009082
0.999938,0.004007,0.004322,0.009400
0.999934,0.004137,0.004465,0.009717
0.999930,0.004266,0.004608,0.010033
0.999926,0.004396,0.004750,0.010349
0.999921,0.004524,0.004893,0.010663
0.999916,0.004652,0.005034,0.010976
0.999911,0.004780,0.005176,0.011288
0.999907,0.004907,0.005317,0.011599
0.999902,0.005033,0.005457,0.011909
0.999896,0.005159,0.005597,0.012217
0.999891,0.005285,0.005736,0.012525
0.999886,0.005409,0.005875,0.012831
0.999880,0.005533,0.006014,0.013135
0.999875,0.005657,0.006152,0.013439
0.999869,0.005779,0.006289,0.013741
0.999863,0.005902,0.006426,0.014041
0.999857,0.006023,0.006562,0.014340
0.999852,0.006144,0.006698,0.014638
0.999846,0.006264,0.006833,0.014935
0.999839,0.006384,0.006967,0.015229
0.999833,0.006503,0.007101,0.015523
0.999827,0.006621,0.007235,0.015815
0.999820,0.006738,0.007367,0.016106
0.999814,0.006855,0.007500,0.016395
0.999807,0.006972,0.007631,0.016682
0.999801,0.007087,0.007762,0.016969
0.999794,0.007202,0.007893,0.017253
0.999787,0.007316,0.008023,0.017537
0.999780,0.007430,0.008152,0.017818
0.999773,0.007543,0.008281,0.018099
0.999766,0.007655,0.008409,0.018378
0.999759,0.007767,0.008536,0.018655
0.999752,0.007878,0.008663,0.018931
0.999745,0.007989,0.008789,0.019206
0.999738,0.008099,0.008915,0.019479
0.999730,0.008208,0.009040,0.019751
0.999723,0.008316,0.009165,0.020021
0.999715,0.008424,0.009289,0.020290
0.999708,0.008531,0.009412,0.020557
0.999700,0.008638,0.009535,0.020823
0.999693,0.008744,0.009657,0.021088
0.999685,0.008850,0.009779,0.021351
0.999677,0.008954,0.009900,0.021613
0.999669,0.009059,0.010021,0.021874
0.999662,0.009162,0.010141,0.022133
0.999654,0.009265,0.010260,0.022390
0.999646,0.009368,0.010379,0.022647
0.999638,0.009470,0.010497,0.022902
0.999630,0.009571,0.010615,0.023155
0.999622,0.009671,0.010732,0.023408
0.999613,0.009772,0.010848,0.023659
0.999605,0.009871,0.010964,0.023908
0.999597,0.009970,0.011080,0.024156
0.999589,0.010068,0.011195,0.024403
0.999581,0.010166,0.011309,0.024649
0.999572,0.010263,0.011423,0.024893
0.999564,0.010360,0.011536,0.025136
0.999555,0.010456,0.011649,0.025378
0.999547,0.010551,0.011761,0.025618
0.999538,0.010646,0.011873,0.025858
0.999530,0.010741,0.011984,0.026095
0.999521,0.010834,0.012094,0.026332
0.999513,0.010928,0.012204,0.026567
0.999504,0.011021,0.012314,0.026801
0.999496,0.011113,0.012422,0.027034
0.999487,0.011204,0.012531,0.027266
0.999478,0.011296,0.012639,0.027496
0.999469,0.011386,0.012746,0.027725
0.999461,0.011476,0.012853,0.027953
0.999452,0.011566,0.012959,0.028180
0.999443,0.011655,0.013065,0.028405
0.999434,0.011744,0.013170,0.028629
0.999425,0.011832,0.013275,0.028852
0.999417,0.011919,0.013379,0.029074
0.999408,0.012006,0.013483,0.029295
0.999399,0.012093,0.013586,0.029514
0.999390,0.012179,0.013689,0.029733
0.999381,0.012264,0.013791,0.029950
0.999372,0.012349,0.013893,0.030166
0.999363,0.012434,0.013994,0.030381
0.999354,0.012518,0.014095,0.030594
0.999345,0.012601,0.014195,0.030807
0.999336,0.012685,0.014295,0.031018
0.999327,0.012767,0.014394,0.031229
0.999318,0.012849,0.014493,0.031438
0.999309,0.012931,0.014591,0.031646
0.999300,0.013012,0.014689,0.031853
0.999291,0.013093,0.014787,0.032058
0.999282,0.013173,0.014884,0.032263
0.999273,0.013253,0.014980,0.032467
0.999264,0.013332,0.015076,0.032669
0.999254,0.013411,0.015171,0.032871
0.999245,0.013490,0.015266,0.033071
0.999236,0.013568,0.015361,0.033271
0.999227,0.013645,0.015455,0.033469
0.999218,0.013722,0.015548,0.033666
0.999209,0.013799,0.015642,0.033862
0.999200,0.013875,0.015734,0.034057
0.999191,0.013951,0.015826,0.034251
0.999181,0.014026,0.015918,0.034444
0.999172,0.014101,0.016009,0.034636
0.999163,0.014176,0.016100,0.034827
0.999154,0.014250,0.016191,0.035017
0.999145,0.014323,0.016281,0.035206
0.999136,0.014397,0.016370,0.035394
