accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
0.326060,-0.320724,-10.758308
0.326400,-0.315240,-10.779206
0.328193,-0.322064,-10.758702
0.337404,-0.325542,-10.771895
0.337493,-0.327688,-10.772472
0.329539,-0.313734,-10.774078
0.333914,-0.326899,-10.759137
0.341137,-0.328144,-10.762317
0.342260,-0.328445,-10.763007
0.347195,-0.323860,-10.620852
0.339898,-0.321577,-9.779049
0.343029,-0.331560,-9.764108
0.350656,-0.333694,-9.767274
0.339768,-0.331577,-9.769275
0.342447,-0.333628,-9.764775
0.354101,-0.341101,-9.766108
0.350316,-0.335368,-9.756342
0.347823,-0.343418,-9.763120
0.355826,-0.339528,-9.767385
0.357599,-0.343339,-9.763792
0.356134,-0.341205,-9.761790
0.358362,-0.338776,-9.764308
0.361539,-0.344990,-9.772881
0.351395,-0.352135,-9.763876
0.364538,-0.339283,-9.768218
0.369432,-0.344229,-9.760720
0.366858,-0.355353,-9.761302
0.369588,-0.348901,-9.754775
0.364462,-0.359972,-9.762534
0.370145,-0.358557,-9.756030
0.368821,-0.350888,-9.773980
0.381651,-0.347680,-9.766009
0.364100,-0.361194,-9.758635
0.375836,-0.356029,-9.758050
0.380989,-0.360178,-9.763758
0.383180,-0.366014,-9.760660
0.383608,-0.371519,-9.765418
0.387099,-0.354916,-9.758178
0.382680,-0.368253,-9.765057
0.378198,-0.367744,-9.761259
0.377835,-0.356143,-9.761450
0.377077,-0.369926,-9.758221
0.387255,-0.371770,-9.764890
0.385109,-0.368290,-9.760231
0.387444,-0.372142,-9.755392
0.385980,-0.369232,-9.764144
0.386630,-0.373413,-9.751643
0.398255,-0.386980,-9.759297
0.396030,-0.369686,-9.760248
0.405646,-0.376838,-9.766987
0.393068,-0.379392,-9.762595
0.393749,-0.382609,-9.754044
0.393494,-0.389402,-9.770328
0.402626,-0.383191,-9.761130
0.407692,-0.395674,-9.771389
0.400061,-0.388067,-9.762321
0.393243,-0.391753,-9.763094
0.405267,-0.386950,-9.763707
0.406288,-0.390377,-9.752823
0.401282,-0.388230,-9.759344
0.408578,-0.386779,-9.764116
0.415863,-0.385438,-9.764922
0.406850,-0.390746,-9.756755
0.407233,-0.389481,-9.763407
0.414230,-0.394826,-9.761355
0.408459,-0.389011,-9.770862
0.415395,-0.400411,-9.759825
0.425326,-0.385098,-9.769913
0.412590,-0.394995,-9.760422
0.420257,-0.406210,-9.762603
0.422328,-0.402214,-9.755516
0.427069,-0.401247,-9.758388
0.416573,-0.387254,-9.759038
0.417011,-0.407109,-9.767068
0.423787,-0.404026,-9.768525
0.416756,-0.410822,-9.766620
0.429177,-0.410180,-9.767245
0.417005,-0.411395,-9.754415
0.431975,-0.408232,-9.752277
0.425421,-0.413547,-9.758545
0.419572,-0.407357,-9.757764
0.424156,-0.414524,-9.758333
0.431887,-0.405759,-9.767425
0.425781,-0.417095,-9.760038
0.436871,-0.410388,-9.749300
0.426392,-0.418813,-9.760590
0.431004,-0.404774,-9.754794
0.429947,-0.411359,-9.765350
0.440254,-0.412969,-9.760381
0.439072,-0.419901,-9.756769
0.440281,-0.419096,-9.757848
0.442129,-0.424538,-9.766200
0.437207,-0.415589,-9.752519
0.441675,-0.414159,-9.761499
0.442263,-0.415619,-9.764894
0.441703,-0.427669,-9.753977
0.441476,-0.421324,-9.766465
0.445942,-0.427949,-9.758749
0.450773,-0.427719,-9.759670
0.447156,-0.429869,-9.758229
0.442741,-0.425956,-9.757817
0.441108,-0.429445,-9.750445
0.453776,-0.431439,-9.750859
0.441354,-0.424670,-9.754873
0.451851,-0.438036,-9.761533
0.452918,-0.428136,-9.754549
0.450332,-0.429044,-9.759750
0.461494,-0.440000,-9.750978
0.455967,-0.441283,-9.752391
0.449370,-0.428725,-9.756480
0.455216,-0.441263,-9.768518
0.461000,-0.436120,-9.765402
0.454910,-0.438322,-9.761959
0.456362,-0.450983,-9.756548
0.461762,-0.439203,-9.758090
0.457812,-0.442221,-9.755733
0.467317,-0.441963,-9.759667
0.462186,-0.443368,-9.760024
0.454563,-0.443424,-9.753749
0.463683,-0.435985,-9.747453
0.472921,-0.439658,-9.759859
0.466638,-0.444189,-9.753098
0.462878,-0.444873,-9.751771
0.462717,-0.448083,-9.746299
0.474980,-0.444657,-9.760425
0.463385,-0.445960,-9.755479
0.474034,-0.432362,-9.755178
0.472006,-0.450923,-9.754328
0.467710,-0.454334,-9.759394
0.471826,-0.453114,-9.755237
0.472029,-0.453820,-9.753972
0.473261,-0.446903,-9.748074
0.480565,-0.455544,-9.760060
0.478772,-0.458206,-9.756400
0.486667,-0.461013,-9.755403
0.490779,-0.457416,-9.759328
0.467800,-0.463796,-9.761397
0.481173,-0.462398,-9.761553
0.476411,-0.453321,-9.759565
0.483622,-0.456626,-9.755434
0.474380,-0.459339,-9.750155
0.491197,-0.466078,-9.758114
0.475131,-0.458655,-9.755514
0.480264,-0.466874,-9.753522
0.484952,-0.461557,-9.753457
0.494973,-0.455597,-9.758370
0.477432,-0.461092,-9.756084
0.487918,-0.461113,-9.751657
0.497352,-0.461796,-9.748845
0.484988,-0.455211,-9.756353
0.488640,-0.464561,-9.758043
0.491555,-0.456886,-9.757244
0.479727,-0.464852,-9.759304
0.497360,-0.463941,-9.752387
0.491388,-0.472493,-9.755717
0.498594,-0.474772,-9.746785
0.491411,-0.472692,-9.756570
0.483918,-0.474644,-9.755490
0.498484,-0.466984,-9.758566
0.491494,-0.472096,-9.762629
0.487411,-0.460326,-9.755110
0.496816,-0.465053,-9.757147
0.493265,-0.474712,-9.761304
0.498812,-0.470027,-9.752895
0.496756,-0.470809,-9.759829
0.491142,-0.472216,-9.753112
0.503941,-0.472212,-9.753500
0.495687,-0.470881,-9.746178
0.500662,-0.468679,-9.766717
0.502491,-0.478736,-9.751326
0.499521,-0.485357,-9.761303
0.504047,-0.477343,-9.758829
0.508502,-0.479565,-9.758207
0.501094,-0.474314,-9.759046
0.499156,-0.481133,-9.754901
0.504535,-0.475941,-9.752966
0.511278,-0.475532,-9.754816
0.507155,-0.489236,-9.750935
0.507658,-0.480647,-9.744626
0.503975,-0.475243,-9.755810
0.510241,-0.485014,-9.752135
0.506690,-0.488523,-9.750058
0.513548,-0.476755,-9.751949
0.508263,-0.493189,-9.754578
0.509714,-0.478824,-9.750110
0.509732,-0.498028,-9.760687
0.499702,-0.488230,-9.748950
0.513685,-0.480991,-9.748788
0.507011,-0.488107,-9.748859
0.514552,-0.474284,-9.751831
0.513136,-0.484132,-9.753810
0.510652,-0.485631,-9.749204
0.514263,-0.492624,-9.758095
0.508454,-0.480258,-9.753696
0.523561,-0.493572,-9.760899
0.518018,-0.493671,-9.745448
0.517204,-0.496142,-9.765702
0.510582,-0.489143,-9.755348
0.504646,-0.499657,-9.758356
0.513033,-0.496783,-9.749696
0.519416,-0.491955,-9.759788
0.517377,-0.492502,-9.751847
0.527249,-0.498066,-9.757857
0.522345,-0.491767,-9.748125
0.519936,-0.502871,-9.743167
0.520522,-0.491212,-9.748302
0.516314,-0.498586,-9.755225
0.509903,-0.484331,-9.757208
0.517453,-0.496577,-9.758387
0.524250,-0.506828,-9.741781
0.528048,-0.497520,-9.756716
0.525346,-0.501521,-9.756924
0.525338,-0.503181,-9.755933
0.529606,-0.492465,-9.751464
0.523053,-0.501165,-9.753530
0.528421,-0.500521,-9.747846
0.530244,-0.497034,-9.733023
0.540897,-0.497881,-9.755049
0.530763,-0.504521,-9.754702
0.531504,-0.504679,-9.754591
0.536127,-0.506075,-9.751981
0.536822,-0.502490,-9.758398
0.526655,-0.502201,-9.746807
0.525187,-0.505633,-9.747249
0.535009,-0.496171,-9.752967
0.532458,-0.498728,-9.752416
0.532510,-0.499720,-9.750112
0.540317,-0.504342,-9.744383
0.532179,-0.502622,-9.754868
0.525297,-0.496156,-9.751495
0.529794,-0.499672,-9.748603
0.532783,-0.515929,-9.747797
0.532163,-0.514626,-9.753590
0.532637,-0.508851,-9.757134
0.522445,-0.500556,-9.743158
0.531761,-0.499555,-9.752583
0.531163,-0.512162,-9.747847
0.536477,-0.515737,-9.762330
0.538098,-0.504386,-9.756706
0.539775,-0.515127,-9.754791
0.532250,-0.512581,-9.747555
0.529925,-0.514157,-9.752373
0.533429,-0.507222,-9.752221
0.539417,-0.512915,-9.747590
0.532669,-0.512486,-9.745259
0.534578,-0.514804,-9.747635
0.537620,-0.513643,-9.751758
0.539154,-0.522033,-9.751164
0.536926,-0.512682,-9.749901
0.544367,-0.508549,-9.756776
0.541433,-0.506256,-9.756180
0.547606,-0.512499,-9.743549
0.543875,-0.508655,-9.737924
0.546733,-0.512141,-9.759526
0.544619,-0.520843,-9.750510
0.548346,-0.518512,-9.751524
0.550120,-0.519731,-9.757083
0.543820,-0.520252,-9.752321
0.543630,-0.523679,-9.751359
0.546800,-0.515384,-9.744999
0.541528,-0.515056,-9.749258
0.544571,-0.524109,-9.748077
0.540441,-0.513890,-9.752007
0.548447,-0.512747,-9.754553
0.552099,-0.516348,-9.752080
0.545647,-0.521954,-9.756557
0.546393,-0.513519,-9.750579
0.550572,-0.519548,-9.764808
0.544345,-0.521211,-9.749114
0.552069,-0.526171,-9.744703
0.550626,-0.521370,-9.749811
0.542079,-0.516581,-9.757101
0.548837,-0.520680,-9.762854
0.562562,-0.523774,-9.751064
0.549337,-0.522064,-9.746897
0.552481,-0.517692,-9.760560
0.550229,-0.522500,-9.755710
0.563713,-0.532246,-9.756713
0.554010,-0.516855,-9.749917
0.550448,-0.518435,-9.750894
0.553779,-0.518352,-9.758687
0.556136,-0.521218,-9.739678
0.557130,-0.529211,-9.756010
0.554540,-0.525182,-9.745858
0.563593,-0.529385,-9.750020
0.560165,-0.535082,-9.747015
0.550950,-0.526073,-9.746291
0.561421,-0.525837,-9.751204
0.553521,-0.520029,-9.749849
0.566376,-0.529817,-9.749387
0.562315,-0.529636,-9.751100
0.557243,-0.523933,-9.748274
0.563856,-0.531340,-9.743964
0.556312,-0.528587,-9.741749
0.559398,-0.533378,-9.752123
0.554692,-0.526986,-9.754572
0.555688,-0.540167,-9.748720
0.562590,-0.530736,-9.746661
0.557100,-0.533355,-9.740399
0.557936,-0.535297,-9.755025
0.563322,-0.535794,-9.748009
0.562626,-0.521297,-9.738685
0.564495,-0.533314,-9.749389
0.558376,-0.529420,-9.743279
0.571963,-0.532284,-9.750995
0.570878,-0.532053,-9.750374
0.559258,-0.533493,-9.751179
0.562940,-0.529689,-9.747365
0.557957,-0.533335,-9.748868
0.559395,-0.532417,-9.755559
0.567551,-0.530511,-9.744481
0.557330,-0.534425,-9.742071
0.560298,-0.531803,-9.760930
0.565481,-0.530272,-9.738393
0.565026,-0.536659,-9.740317
0.563674,-0.528019,-9.755358
0.565125,-0.548206,-9.757222
0.560955,-0.531881,-9.743381
0.561082,-0.541957,-9.746668
0.557458,-0.543023,-9.747077
0.561658,-0.534495,-9.753448
0.566997,-0.536084,-9.752117
0.565865,-0.532728,-9.749575
0.568693,-0.533295,-9.747445
0.565909,-0.526064,-9.742745
0.564158,-0.539803,-9.750674
0.567823,-0.532387,-9.753073
0.568176,-0.533818,-9.744004
0.566833,-0.537845,-9.744607
0.565328,-0.541020,-9.746623
0.571616,-0.539707,-9.747020
0.570602,-0.542128,-9.742980
0.566195,-0.543285,-9.745579
0.562867,-0.547768,-9.740994
0.566185,-0.543186,-9.743435
0.577215,-0.535554,-9.753995
0.575438,-0.537055,-9.757145
0.558573,-0.535786,-9.740083
0.576389,-0.541665,-9.739913
0.564993,-0.540701,-9.743391
0.562183,-0.534568,-9.746965
0.565601,-0.535287,-9.742499
0.567885,-0.544857,-9.753014
0.569193,-0.534343,-9.749500
0.569348,-0.537205,-9.751237
0.571056,-0.541544,-9.750715
0.571145,-0.541602,-9.745227
0.581235,-0.541614,-9.742179
0.572065,-0.532088,-9.749502
0.571562,-0.542735,-9.742163
0.578428,-0.544818,-9.748869
0.578397,-0.543829,-9.753292
0.561362,-0.536196,-9.744206
0.569607,-0.544265,-9.735906
0.578094,-0.533385,-9.742056
0.575255,-0.540697,-9.748358
0.574201,-0.544935,-9.745381
0.571917,-0.545929,-9.739184
0.562525,-0.543456,-9.737946
0.586932,-0.548247,-9.746863
0.577300,-0.548644,-9.755570
0.582315,-0.546023,-9.747114
0.576828,-0.540864,-9.742718
0.583844,-0.541937,-9.749424
0.570720,-0.547574,-9.747600
0.576453,-0.544684,-9.744683
0.580282,-0.550751,-9.742476
0.582224,-0.543028,-9.749126
0.585330,-0.535563,-9.742126
0.581923,-0.553263,-9.741607
0.588026,-0.544269,-9.753532
0.576765,-0.542905,-9.745409
0.575309,-0.542937,-9.737818
0.581295,-0.553496,-9.744488
0.582017,-0.539456,-9.746668
0.584580,-0.547517,-9.751197
0.584561,-0.552278,-9.744392
0.566351,-0.550283,-9.745573
0.588705,-0.557256,-9.738923
0.584062,-0.547055,-9.746905
0.581756,-0.551615,-9.754716
0.579083,-0.545335,-9.748261
0.579011,-0.552245,-9.739752
0.574989,-0.550515,-9.753284
0.581657,-0.557463,-9.742631
0.587929,-0.551735,-9.751841
0.580701,-0.547450,-9.749697
0.588101,-0.548262,-9.754048
0.587706,-0.547952,-9.753553
0.581559,-0.548552,-9.752117
0.586875,-0.558302,-9.750291
0.580391,-0.540953,-9.744737
0.586414,-0.547477,-9.753976
0.589167,-0.552581,-9.746383
0.581510,-0.547916,-9.749745
0.586567,-0.542312,-9.751723
0.577357,-0.547265,-9.756108
0.586384,-0.547668,-9.738976
0.586923,-0.549348,-9.753970
0.585565,-0.553575,-9.755515
0.590670,-0.548208,-9.750995
0.576092,-0.557465,-9.741195
0.594129,-0.552813,-9.749655
0.583208,-0.559648,-9.752554
0.590064,-0.555886,-9.748573
0.584008,-0.555398,-9.740885
0.589415,-0.544851,-9.754607
0.578063,-0.553255,-9.750234
0.590878,-0.555753,-9.748939
0.581320,-0.563461,-9.742331
0.588837,-0.554133,-9.742335
0.591027,-0.560577,-9.740551
0.585321,-0.558982,-9.742487
0.591478,-0.546305,-9.740007
0.584954,-0.559562,-9.743400
0.596703,-0.552043,-9.742734
0.581433,-0.552644,-9.739141
0.592286,-0.548590,-9.758302
0.587745,-0.548196,-9.750715
0.597205,-0.551934,-9.739999
0.581742,-0.549504,-9.746713
0.590154,-0.557293,-9.741258
0.584156,-0.555089,-9.743450
0.587578,-0.554053,-9.745482
0.581123,-0.559887,-9.733916
0.592888,-0.562525,-9.756376
0.589574,-0.559854,-9.752204
0.587664,-0.555830,-9.737395
0.595306,-0.561708,-9.743701
0.597616,-0.558771,-9.734300
0.588120,-0.558854,-9.746990
0.591324,-0.563130,-9.744765
0.592655,-0.563345,-9.750400
0.588866,-0.549600,-9.747720
0.592200,-0.561192,-9.744155
0.591758,-0.560483,-9.747695
0.589449,-0.556918,-9.751795
0.594604,-0.556403,-9.737625
0.590041,-0.556588,-9.749413
0.597516,-0.558709,-9.751600
0.588938,-0.552741,-9.751950
0.587510,-0.558315,-9.753862
0.588552,-0.561269,-9.743214
0.591477,-0.555552,-9.745298
0.600493,-0.564273,-9.745685
0.583822,-0.566968,-9.745009
0.591682,-0.557860,-9.752004
0.589399,-0.559832,-9.742884
0.588347,-0.562928,-9.739463
0.589903,-0.565076,-9.745423
0.586406,-0.559456,-9.745595
0.602773,-0.569073,-9.737406
0.592477,-0.562309,-9.743748
0.597471,-0.562020,-9.750138
0.598585,-0.568474,-9.739012
0.595377,-0.564786,-9.735664
0.601229,-0.560583,-9.746811
0.586187,-0.561096,-9.756160
0.592664,-0.561137,-9.746781
0.591911,-0.557145,-9.749733
0.592987,-0.562334,-9.746981
0.598061,-0.564868,-9.746058
0.601914,-0.560176,-9.746074
0.593058,-0.552314,-9.742403
0.600634,-0.564851,-9.743142
0.598451,-0.555732,-9.748427
0.594961,-0.565222,-9.746887
0.597764,-0.557087,-9.753302
0.600873,-0.563970,-9.746054
0.597188,-0.571202,-9.742344
0.599807,-0.557440,-9.738708
0.601661,-0.566456,-9.745430
0.592467,-0.558341,-9.745629
0.593743,-0.557944,-9.748043
0.590998,-0.566801,-9.749794
0.594904,-0.564044,-9.745791
0.591951,-0.569961,-9.744362
0.598358,-0.565719,-9.749182
0.595311,-0.560319,-9.739165
0.601976,-0.561296,-9.743937
0.601017,-0.559299,-9.743857
0.605891,-0.554523,-9.739680
0.597248,-0.566215,-9.738973
0.599155,-0.560669,-9.754059
0.592849,-0.564025,-9.749477
0.604543,-0.564706,-9.746896
0.602064,-0.558014,-9.744775
0.603657,-0.562605,-9.745115
0.603036,-0.564179,-9.739077
0.603817,-0.568386,-9.751992
0.592660,-0.571302,-9.753142
0.599107,-0.564535,-9.734218
0.602727,-0.560278,-9.754858
0.594940,-0.560234,-9.752974
0.603083,-0.579774,-9.750701
0.606500,-0.568223,-9.748682
0.601890,-0.567715,-9.745884
0.594810,-0.562683,-9.753265
0.589380,-0.562341,-9.748916
0.601045,-0.570541,-9.742252
0.595731,-0.559842,-9.738160
0.595206,-0.569217,-9.749208
0.603580,-0.565575,-9.744424
0.596306,-0.574028,-9.745600
0.591006,-0.562293,-9.736599
0.598700,-0.568317,-9.737542
0.599792,-0.569225,-9.748682
0.593351,-0.561930,-9.744853
0.592047,-0.560831,-9.744924
0.605468,-0.573702,-9.746301
0.594665,-0.574407,-9.747666
0.600497,-0.565802,-9.743836
0.607312,-0.565587,-9.745879
0.599316,-0.573843,-9.750147
0.596173,-0.564975,-9.740669
0.598167,-0.566240,-9.751474
0.601267,-0.569958,-9.743035
0.610489,-0.568556,-9.743591
0.605630,-0.571734,-9.739305
0.601527,-0.562110,-9.737589
0.608742,-0.573392,-9.740817
0.601369,-0.578110,-9.745070
0.595298,-0.573798,-9.746138
0.600163,-0.561898,-9.736578
0.603975,-0.570951,-9.744044
0.610214,-0.570022,-9.743593
0.605544,-0.569056,-9.744378
0.608913,-0.568144,-9.738317
0.602174,-0.570789,-9.749006
0.591921,-0.567810,-9.745726
0.607774,-0.574225,-9.746201
0.601061,-0.570317,-9.742353
0.618875,-0.575217,-9.737426
0.601883,-0.563581,-9.741081
0.606778,-0.570214,-9.750875
0.604279,-0.564897,-9.743496
0.600272,-0.559019,-9.739052
0.605114,-0.576697,-9.746186
0.595578,-0.569225,-9.736983
0.603029,-0.576826,-9.747238
0.610071,-0.572957,-9.741873
0.594681,-0.566057,-9.739902
0.605669,-0.577761,-9.750773
0.597491,-0.565727,-9.749022
0.606660,-0.588888,-9.749747
0.608388,-0.569828,-9.744538
0.603334,-0.572832,-9.750208
0.604977,-0.568764,-9.740892
0.608798,-0.575739,-9.748045
0.602929,-0.565741,-9.746373
0.610190,-0.566809,-9.750586
0.600343,-0.564979,-9.749626
0.603322,-0.576068,-9.744346
0.605558,-0.569570,-9.743591
0.606345,-0.570730,-9.740592
0.610955,-0.573244,-9.743147
0.599831,-0.573417,-9.750576
0.606615,-0.572811,-9.741015
0.600302,-0.569067,-9.738642
0.616580,-0.571764,-9.756903
0.602819,-0.565314,-9.748485
0.595458,-0.567946,-9.749527
0.598240,-0.575418,-9.744788
0.594398,-0.572987,-9.753069
0.610063,-0.579282,-9.749852
0.607181,-0.571530,-9.736517
0.602041,-0.566253,-9.744985
0.610350,-0.571511,-9.740313
0.611681,-0.577955,-9.735396
0.604879,-0.570651,-9.741519
0.612509,-0.582035,-9.743301
0.608237,-0.575417,-9.749406
0.613409,-0.578673,-9.747367
0.599009,-0.572882,-9.741443
0.609519,-0.573548,-9.735496
0.593190,-0.570588,-9.738846
0.608206,-0.567704,-9.746958
0.606631,-0.579115,-9.749147
0.614333,-0.578192,-9.736629
0.602714,-0.564938,-9.744583
0.614634,-0.572352,-9.746284
0.609413,-0.573460,-9.745314
0.604668,-0.569401,-9.744519
0.607233,-0.575369,-9.749514
0.611638,-0.568357,-9.751916
0.599581,-0.574794,-9.738130
0.617263,-0.566662,-9.748494
0.612385,-0.567241,-9.745653
0.596727,-0.578355,-9.741015
0.604123,-0.576024,-9.744097
0.605589,-0.574173,-9.746750
0.612250,-0.575889,-9.735152
0.604193,-0.575102,-9.741305
0.610535,-0.579178,-9.742057
0.615616,-0.573430,-9.743325
0.611503,-0.576407,-9.745837
0.611713,-0.575337,-9.754551
0.613178,-0.580408,-9.745681
0.610092,-0.564599,-9.739177
0.603232,-0.574981,-9.744984
0.605996,-0.577895,-9.744336
0.605355,-0.576220,-9.747062
0.616040,-0.569672,-9.738727
0.606037,-0.568602,-9.741107
0.613466,-0.569105,-9.739710
0.604438,-0.569498,-9.750955
0.603215,-0.576504,-9.739816
0.617614,-0.578368,-9.741208
0.610652,-0.577269,-9.748529
0.611412,-0.570441,-9.745608
0.606348,-0.575349,-9.746598
0.603907,-0.570048,-9.746366
0.612913,-0.576764,-9.731561
0.604759,-0.571332,-9.745822
0.606046,-0.576470,-9.742082
0.608478,-0.573028,-9.753558
0.617269,-0.576943,-9.748639
0.609319,-0.572481,-9.750285
0.619798,-0.579260,-9.733910
0.600577,-0.581778,-9.757628
0.604425,-0.575646,-9.742712
0.606745,-0.578603,-9.739700
0.609730,-0.575800,-9.751129
0.610783,-0.568863,-9.750050
0.616901,-0.571756,-9.743342
0.606077,-0.579598,-9.735527
0.605763,-0.569181,-9.744279
0.606670,-0.571106,-9.741986
0.603545,-0.572799,-9.740656
0.612621,-0.573020,-9.743857
0.600307,-0.586327,-9.744597
0.605162,-0.579468,-9.743006
0.610311,-0.577912,-9.743757
0.620414,-0.577058,-9.750413
0.606771,-0.580257,-9.740185
0.610944,-0.577282,-9.747721
0.601727,-0.586464,-9.735394
0.613655,-0.573680,-9.738439
0.609293,-0.577633,-9.747348
0.603248,-0.579764,-9.737595
0.617371,-0.582333,-9.756906
0.612723,-0.576040,-9.743483
0.617992,-0.566640,-9.746465
0.612030,-0.578889,-9.747872
0.609271,-0.564674,-9.745971
0.609234,-0.584747,-9.746253
0.612639,-0.578986,-9.748561
