q0 (),q1,q2,q3
0.995479,0.065531,0.068652,-0.003855
0.995476,0.065552,0.068674,-0.003858
0.995473,0.065573,0.068696,-0.003861
0.995470,0.065594,0.068718,-0.003863
0.995467,0.065615,0.068740,-0.003866
0.995464,0.065636,0.068762,-0.003869
0.995461,0.065656,0.068783,-0.003871
0.995458,0.065677,0.068805,-0.003874
0.995456,0.065697,0.068826,-0.003877
0.995453,0.065718,0.068848,-0.003879
0.995450,0.065738,0.068869,-0.003882
0.995447,0.065758,0.068890,-0.003885
0.995444,0.065778,0.068911,-0.003887
0.995442,0.065798,0.068932,-0.003890
0.995439,0.065818,0.068953,-0.003892
0.995436,0.065837,0.068974,-0.003895
0.995433,0.065857,0.068994,-0.003897
0.995431,0.065876,0.069015,-0.003900
0.995428,0.065896,0.069035,-0.003902
0.995425,0.065915,0.069055,-0.003905
0.995423,0.065934,0.069075,-0.003907
0.995420,0.065953,0.069096,-0.003910
0.995417,0.065972,0.069115,-0.003912
0.995415,0.065991,0.069135,-0.003915
0.995412,0.066010,0.069155,-0.003917
0.995409,0.066029,0.069175,-0.003920
0.995407,0.066047,0.069194,-0.003922
0.995404,0.066066,0.069214,-0.003924
0.995402,0.066084,0.069233,-0.003927
0.995399,0.066103,0.069252,-0.003929
0.995396,0.066121,0.069271,-0.003932
0.995394,0.066139,0.069290,-0.003934
0.995391,0.066157,0.069309,-0.003936
0.995389,0.066175,0.069328,-0.003939
0.995386,0.066193,0.069347,-0.003941
0.995384,0.066210,0.069365,-0.003943
0.995381,0.066228,0.069384,-0.003945
0.995379,0.066246,0.069402,-0.003948
0.995377,0.066263,0.069421,-0.003950
0.995374,0.066280,0.069439,-0.003952
0.995372,0.066298,0.069457,-0.003955
0.995369,0.066315,0.069475,-0.003957
0.995367,0.066332,0.069493,-0.003959
0.995364,0.066349,0.069511,-0.003961
0.995362,0.066366,0.069529,-0.003963
0.995360,0.066383,0.069546,-0.003966
0.995357,0.066399,0.069564,-0.003968
0.995355,0.066416,0.069581,-0.003970
0.995353,0.066432,0.069599,-0.003972
0.995350,0.066449,0.069616,-0.003974
0.995348,0.066465,0.069633,-0.003976
0.995346,0.066482,0.069650,-0.003979
0.995343,0.066498,0.069667,-0.003981
0.995341,0.066514,0.069684,-0.003983
0.995339,0.066530,0.069701,-0.003985
0.995337,0.066546,0.069718,-0.003987
0.995334,0.066562,0.069735,-0.003989
0.995332,0.066578,0.069751,-0.003991
0.995330,0.066593,0.069768,-0.003993
0.995328,0.066609,0.069784,-0.003995
0.995326,0.066625,0.069801,-0.003997
0.995323,0.066640,0.069817,-0.003999
0.995321,0.066655,0.069833,-0.004001
0.995319,0.066671,0.069849,-0.004003
0.995317,0.066686,0.069865,-0.004005
0.995315,0.066701,0.069881,-0.004007
0.995313,0.066716,0.069897,-0.004009
0.995311,0.066731,0.069912,-0.004011
0.995308,0.066746,0.069928,-0.004013
0.995306,0.066761,0.069944,-0.004015
0.995304,0.066775,0.069959,-0.004017
0.995302,0.066790,0.069975,-0.004019
0.995300,0.066805,0.069990,-0.004021
0.995298,0.066819,0.070005,-0.004023
0.995296,0.066834,0.070020,-0.004025
0.995294,0.066848,0.070035,-0.004027
0.995292,0.066862,0.070050,-0.004028
0.995290,0.066877,0.070065,-0.004030
0.995288,0.066891,0.070080,-0.004032
0.995286,0.066905,0.070095,-0.004034
0.995284,0.066919,0.070110,-0.004036
0.995282,0.066933,0.070124,-0.004038
0.995280,0.066946,0.070139,-0.004040
0.995278,0.066960,0.070153,-0.004041
0.995276,0.066974,0.070168,-0.004043
0.995274,0.066988,0.070182,-0.004045
0.995272,0.067001,0.070196,-0.004047
0.995270,0.067015,0.070210,-0.004049
0.995268,0.067028,0.070224,-0.004050
0.995267,0.067041,0.070238,-0.004052
0.995265,0.067055,0.070252,-0.004054
0.995263,0.067068,0.070266,-0.004056
0.995261,0.067081,0.070280,-0.004057
0.995259,0.067094,0.070294,-0.004059
0.995257,0.067107,0.070307,-0.004061
0.995255,0.067120,0.070321,-0.004062
0.995254,0.067133,0.070334,-0.004064
0.995252,0.067146,0.070348,-0.004066
0.995250,0.067158,0.070361,-0.004068
0.995248,0.067171,0.070375,-0.004069
0.995246,0.067184,0.070388,-0.004071
0.995245,0.067196,0.070401,-0.004073
0.995243,0.067209,0.070414,-0.004074
0.995241,0.067221,0.070427,-0.004076
0.995239,0.067233,0.070440,-0.004077
0.995238,0.067246,0.070453,-0.004079
0.995236,0.067258,0.070466,-0.004081
0.995234,0.067270,0.070478,-0.004082
0.995232,0.067282,0.070491,-0.004084
0.995231,0.067294,0.070504,-0.004085
0.995229,0.067306,0.070516,-0.004087
0.995227,0.067318,0.070529,-0.004089
0.995226,0.067330,0.070541,-0.004090
0.995224,0.067341,0.070554,-0.004092
0.995222,0.067353,0.070566,-0.004093
0.995221,0.067365,0.070578,-0.004095
0.995219,0.067376,0.070590,-0.004096
