ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.354775,-0.339548,-10.768027
0.359821,-0.344391,-10.767591
0.364847,-0.349212,-10.767150
0.369853,-0.354010,-10.766706
0.374838,-0.358786,-10.766259
0.379803,-0.363539,-10.765809
0.384748,-0.368269,-10.765355
0.389671,-0.372976,-10.764899
0.394573,-0.377662,-10.764439
0.399455,-0.382325,-10.763977
0.404315,-0.386966,-10.763511
0.409153,-0.391584,-10.763043
0.413970,-0.396181,-10.762572
0.418766,-0.400756,-10.762099
0.423541,-0.405309,-10.761623
0.428294,-0.409840,-10.761144
0.433025,-0.414350,-10.760664
0.437735,-0.418838,-10.760180
0.442424,-0.423305,-10.759695
0.447091,-0.427751,-10.759207
0.451737,-0.432175,-10.758717
0.456362,-0.436578,-10.758225
0.460965,-0.440960,-10.757730
0.465548,-0.445321,-10.757234
0.470109,-0.449661,-10.756736
0.474648,-0.453980,-10.756236
0.479167,-0.458279,-10.755735
0.483665,-0.462557,-10.755231
0.488142,-0.466815,-10.754726
0.492598,-0.471052,-10.754219
0.497033,-0.475269,-10.753711
0.501448,-0.479466,-10.753201
0.505842,-0.483643,-10.752689
0.510215,-0.487799,-10.752176
0.514568,-0.491936,-10.751662
0.518900,-0.496053,-10.751147
0.523213,-0.500150,-10.750630
0.527505,-0.504227,-10.750112
0.531776,-0.508285,-10.749592
0.536028,-0.512324,-10.749072
0.540260,-0.516343,-10.748551
0.544472,-0.520342,-10.748028
0.548664,-0.524323,-10.747505
0.552836,-0.528284,-10.746980
0.556989,-0.532227,-10.746455
0.561122,-0.536150,-10.745929
0.565236,-0.540055,-10.745402
0.569331,-0.543941,-10.744874
0.573406,-0.547808,-10.744346
0.577462,-0.551656,-10.743816
0.581498,-0.555487,-10.743286
0.585516,-0.559298,-10.742756
0.589515,-0.563092,-10.742225
0.593495,-0.566867,-10.741693
0.597456,-0.570624,-10.741161
0.601399,-0.574363,-10.740629
0.605323,-0.578084,-10.740096
0.609228,-0.581787,-10.739563
0.613115,-0.585472,-10.739029
0.616983,-0.589140,-10.738495
0.620834,-0.592790,-10.737961
0.624666,-0.596422,-10.737426
0.628480,-0.600037,-10.736891
0.632276,-0.603635,-10.736357
0.636054,-0.607215,-10.735822
0.639815,-0.610778,-10.735286
0.643557,-0.614324,-10.734751
0.647282,-0.617853,-10.734216
0.650989,-0.621364,-10.733680
0.654679,-0.624859,-10.733145
0.658351,-0.628338,-10.732610
0.662006,-0.631799,-10.732075
0.665644,-0.635244,-10.731540
0.669264,-0.638672,-10.731005
0.672868,-0.642084,-10.730470
0.676454,-0.645479,-10.729935
0.680023,-0.648858,-10.729401
0.683576,-0.652220,-10.728867
0.687111,-0.655567,-10.728333
0.690630,-0.658897,-10.727799
0.694133,-0.662212,-10.727266
0.697619,-0.665510,-10.726733
0.701088,-0.668792,-10.726200
0.704541,-0.672059,-10.725668
0.707977,-0.675310,-10.725136
0.711397,-0.678546,-10.724604
0.714802,-0.681765,-10.724073
0.718190,-0.684970,-10.723543
0.721561,-0.688158,-10.723013
0.724917,-0.691332,-10.722483
0.728258,-0.694490,-10.721954
0.731582,-0.697633,-10.721426
0.734890,-0.700761,-10.720898
0.738183,-0.703874,-10.720371
0.741461,-0.706972,-10.719844
0.744723,-0.710055,-10.719318
0.747969,-0.713123,-10.718793
0.751200,-0.716176,-10.718268
0.754416,-0.719215,-10.717744
0.757616,-0.722239,-10.717221
0.760801,-0.725248,-10.716699
0.763972,-0.728243,-10.716177
0.767127,-0.731224,-10.715656
0.770267,-0.734190,-10.715136
0.773393,-0.737142,-10.714617
0.776503,-0.740079,-10.714098
0.779599,-0.743003,-10.713580
0.782680,-0.745912,-10.713063
0.785747,-0.748808,-10.712547
0.788799,-0.751689,-10.712032
0.791837,-0.754557,-10.711518
0.794860,-0.757411,-10.711005
0.797869,-0.760251,-10.710492
0.800863,-0.763077,-10.709981
0.803844,-0.765890,-10.709470
0.806810,-0.768689,-10.708961
0.809762,-0.771475,-10.708452
0.812701,-0.774247,-10.707944
0.815625,-0.777006,-10.707438
0.818535,-0.779752,-10.706932
0.821432,-0.782485,-10.706428
0.824315,-0.785204,-10.705924
0.827184,-0.787910,-10.705422
0.830040,-0.790603,-10.704920
0.832882,-0.793284,-10.704420
0.835711,-0.795951,-10.364615
0.838623,-0.798698,-9.703423
0.841708,-0.801611,-9.702925
0.844777,-0.804509,-9.702430
0.847830,-0.807391,-9.701935
0.850867,-0.810257,-9.701441
0.853887,-0.813108,-9.700948
0.856892,-0.815944,-9.700457
0.859881,-0.818765,-9.699967
0.862854,-0.821571,-9.699478
0.865812,-0.824361,-9.698990
0.868753,-0.827137,-9.698503
0.871680,-0.829898,-9.698018
0.874591,-0.832644,-9.697533
0.877486,-0.835376,-9.697050
0.880367,-0.838093,-9.696568
0.883232,-0.840795,-9.696088
0.886082,-0.843483,-9.695608
0.888916,-0.846157,-9.695130
0.891736,-0.848816,-9.694653
0.894541,-0.851461,-9.694178
0.897332,-0.854092,-9.693703
0.900107,-0.856709,-9.693230
0.902868,-0.859312,-9.692758
0.905615,-0.861902,-9.692288
0.908347,-0.864477,-9.691818
0.911064,-0.867038,-9.691350
0.913767,-0.869586,-9.690884
0.916456,-0.872120,-9.690418
0.919131,-0.874641,-9.689954
0.921791,-0.877148,-9.689491
0.924438,-0.879642,-9.689030
0.927070,-0.882123,-9.688570
0.929689,-0.884590,-9.688111
0.932294,-0.887044,-9.687653
0.934885,-0.889485,-9.687197
0.937463,-0.891913,-9.686742
0.940027,-0.894328,-9.686289
0.942577,-0.896731,-9.685837
0.945114,-0.899120,-9.685386
0.947637,-0.901497,-9.684937
0.950148,-0.903860,-9.684489
0.952645,-0.906212,-9.684042
0.955128,-0.908551,-9.683597
0.957599,-0.910877,-9.683153
0.960057,-0.913191,-9.682710
0.962502,-0.915492,-9.682269
0.964933,-0.917781,-9.681829
0.967353,-0.920059,-9.681391
0.969759,-0.922323,-9.680954
0.972152,-0.924576,-9.680518
0.974533,-0.926817,-9.680084
0.976902,-0.929046,-9.679651
0.979258,-0.931263,-9.679220
0.981601,-0.933468,-9.678789
0.983932,-0.935661,-9.678361
0.986251,-0.937843,-9.677934
0.988558,-0.940013,-9.677508
0.990852,-0.942172,-9.677083
0.993135,-0.944319,-9.676660
0.995405,-0.946454,-9.676238
0.997663,-0.948578,-9.675818
0.999910,-0.950691,-9.675399
1.002144,-0.952793,-9.674982
1.004367,-0.954883,-9.674566
1.006578,-0.956962,-9.674151
1.008778,-0.959030,-9.673738
1.010965,-0.961088,-9.673326
1.013142,-0.963134,-9.672916
1.015307,-0.965169,-9.672507
1.017460,-0.967193,-9.672099
1.019602,-0.969207,-9.671693
1.021733,-0.971210,-9.671288
1.023852,-0.973202,-9.670885
1.025961,-0.975184,-9.670483
1.028058,-0.977155,-9.670082
1.030144,-0.979115,-9.669683
1.032219,-0.981065,-9.669286
1.034284,-0.983005,-9.668889
1.036337,-0.984935,-9.668494
1.038380,-0.986854,-9.668101
1.040411,-0.988763,-9.667709
1.042433,-0.990661,-9.667318
1.044443,-0.992550,-9.666929
1.046443,-0.994429,-9.666541
1.048432,-0.996297,-9.666155
1.050411,-0.998156,-9.665770
1.052379,-1.000004,-9.665386
1.054337,-1.001843,-9.665004
1.056285,-1.003672,-9.664623
1.058222,-1.005492,-9.664244
1.060150,-1.007301,-9.663866
1.062067,-1.009101,-9.663490
1.063974,-1.010892,-9.663114
1.065871,-1.012673,-9.662741
1.067757,-1.014444,-9.662368
1.069634,-1.016206,-9.661997
1.071502,-1.017959,-9.661628
1.073359,-1.019702,-9.661260
1.075206,-1.021436,-9.660893
1.077044,-1.023161,-9.660527
1.078872,-1.024877,-9.660163
1.080690,-1.026583,-9.659801
1.082499,-1.028281,-9.659440
1.084298,-1.029969,-9.659080
1.086088,-1.031649,-9.658721
1.087869,-1.033319,-9.658364
1.089640,-1.034981,-9.658009
1.091401,-1.036634,-9.657654
1.093154,-1.038278,-9.657301
1.094897,-1.039913,-9.656950
1.096631,-1.041539,-9.656600
1.098356,-1.043157,-9.656251
1.100071,-1.044767,-9.655903
1.101778,-1.046367,-9.655557
1.103476,-1.047960,-9.655212
1.105164,-1.049543,-9.654869
1.106844,-1.051119,-9.654527
1.108515,-1.052686,-9.654186
1.110177,-1.054244,-9.653847
1.111831,-1.055795,-9.653509
1.113476,-1.057337,-9.653172
1.115112,-1.058871,-9.652837
1.116739,-1.060397,-9.652503
1.118358,-1.061914,-9.652171
1.119968,-1.063424,-9.651839
1.121570,-1.064925,-9.651509
1.123164,-1.066419,-9.651181
1.124749,-1.067905,-9.650854
1.126325,-1.069382,-9.650528
1.127894,-1.070852,-9.650203
1.129454,-1.072315,-9.649880
1.131006,-1.073769,-9.649558
1.132550,-1.075215,-9.649237
1.134085,-1.076654,-9.648918
1.135613,-1.078086,-9.648600
1.137132,-1.079509,-9.648283
1.138644,-1.080926,-9.647967
1.140147,-1.082334,-9.647653
1.141643,-1.083735,-9.647340
1.143130,-1.085129,-9.647029
1.144610,-1.086515,-9.646719
1.146082,-1.087894,-9.646410
1.147547,-1.089266,-9.646102
1.149003,-1.090630,-9.645796
1.150452,-1.091987,-9.645490
1.151893,-1.093337,-9.645187
1.153327,-1.094680,-9.644884
1.154753,-1.096016,-9.644583
1.156172,-1.097344,-9.644283
1.157583,-1.098665,-9.643984
1.158987,-1.099980,-9.643686
1.160383,-1.101287,-9.643390
1.161772,-1.102588,-9.643095
1.163154,-1.103882,-9.642801
1.164528,-1.105168,-9.642508
1.165896,-1.106448,-9.642217
1.167256,-1.107721,-9.641927
1.168608,-1.108988,-9.641638
1.169954,-1.110247,-9.641351
1.171293,-1.111500,-9.641064
1.172624,-1.112747,-9.640779
1.173949,-1.113986,-9.640495
1.175266,-1.115220,-9.640212
1.176577,-1.116446,-9.639931
1.177881,-1.117666,-9.639651
1.179178,-1.118880,-9.639372
1.180468,-1.120087,-9.639094
1.181751,-1.121288,-9.638817
1.183028,-1.122482,-9.638541
1.184297,-1.123671,-9.638267
1.185560,-1.124852,-9.637994
1.186817,-1.126028,-9.637722
1.188067,-1.127197,-9.637451
1.189310,-1.128360,-9.637182
1.190547,-1.129517,-9.636913
1.191777,-1.130668,-9.636646
1.193001,-1.131813,-9.636380
1.194218,-1.132951,-9.636115
1.195429,-1.134084,-9.635851
1.196633,-1.135210,-9.635589
1.197831,-1.136331,-9.635327
1.199023,-1.137446,-9.635067
1.200209,-1.138554,-9.634808
1.201388,-1.139657,-9.634550
1.202561,-1.140754,-9.634293
1.203728,-1.141846,-9.634037
1.204889,-1.142931,-9.633783
1.206044,-1.144011,-9.633529
1.207192,-1.145085,-9.633277
1.208335,-1.146153,-9.633026
1.209471,-1.147216,-9.632776
1.210602,-1.148273,-9.632527
1.211727,-1.149324,-9.632279
1.212845,-1.150370,-9.632032
1.213958,-1.151410,-9.631786
1.215065,-1.152445,-9.631542
1.216166,-1.153474,-9.631298
1.217262,-1.154498,-9.631056
1.218351,-1.155517,-9.630814
1.219435,-1.156530,-9.630574
1.220513,-1.157537,-9.630335
1.221586,-1.158540,-9.630097
1.222652,-1.159537,-9.629860
1.223714,-1.160528,-9.629624
1.224769,-1.161515,-9.629389
1.225819,-1.162496,-9.629155
1.226864,-1.163472,-9.628922
1.227903,-1.164443,-9.628691
1.228936,-1.165409,-9.628460
1.229965,-1.166370,-9.628230
1.230987,-1.167325,-9.628002
1.232005,-1.168276,-9.627774
1.233017,-1.169221,-9.627548
1.234023,-1.170162,-9.627322
1.235025,-1.171097,-9.627098
1.236021,-1.172028,-9.626874
1.237012,-1.172953,-9.626652
1.237997,-1.173874,-9.626430
1.238978,-1.174790,-9.626210
1.239953,-1.175701,-9.625991
1.240923,-1.176607,-9.625772
1.241888,-1.177508,-9.625555
1.242848,-1.178405,-9.625338
1.243803,-1.179297,-9.625123
1.244753,-1.180184,-9.624909
1.245698,-1.181066,-9.624695
1.246638,-1.181944,-9.624483
1.247573,-1.182817,-9.624271
1.248503,-1.183686,-9.624061
1.249428,-1.184550,-9.623851
1.250349,-1.185409,-9.623643
1.251264,-1.186264,-9.623435
1.252175,-1.187114,-9.623228
1.253081,-1.187960,-9.623023
1.253982,-1.188801,-9.622818
1.254878,-1.189638,-9.622614
1.255770,-1.190471,-9.622411
1.256657,-1.191299,-9.622209
1.257539,-1.192122,-9.622008
1.258416,-1.192942,-9.621808
1.259290,-1.193757,-9.621609
1.260158,-1.194567,-9.621411
1.261022,-1.195374,-9.621214
1.261881,-1.196176,-9.621017
1.262736,-1.196974,-9.620822
1.263586,-1.197767,-9.620628
1.264432,-1.198557,-9.620434
1.265273,-1.199342,-9.620241
1.266110,-1.200123,-9.620049
1.266943,-1.200900,-9.619859
1.267771,-1.201673,-9.619669
1.268595,-1.202442,-9.619479
1.269414,-1.203206,-9.619291
1.270230,-1.203967,-9.619104
1.271041,-1.204724,-9.618917
1.271847,-1.205477,-9.618732
1.272650,-1.206225,-9.618547
1.273448,-1.206970,-9.618363
1.274242,-1.207711,-9.618180
1.275031,-1.208448,-9.617998
1.275817,-1.209181,-9.617817
1.276599,-1.209910,-9.617637
1.277376,-1.210635,-9.617457
1.278149,-1.211357,-9.617278
1.278918,-1.212074,-9.617100
1.279684,-1.212788,-9.616923
1.280445,-1.213498,-9.616747
1.281202,-1.214204,-9.616572
1.281955,-1.214907,-9.616397
1.282704,-1.215606,-9.616224
1.283450,-1.216301,-9.616051
1.284191,-1.216992,-9.615879
1.284928,-1.217680,-9.615708
1.285662,-1.218365,-9.615537
1.286392,-1.219045,-9.615368
1.287118,-1.219722,-9.615199
1.287840,-1.220396,-9.615031
1.288558,-1.221065,-9.614864
1.289272,-1.221732,-9.614697
1.289983,-1.222395,-9.614532
1.290690,-1.223054,-9.614367
1.291393,-1.223710,-9.614203
1.292093,-1.224362,-9.614040
1.292789,-1.225011,-9.613877
1.293481,-1.225657,-9.613716
1.294170,-1.226299,-9.613555
1.294855,-1.226937,-9.613394
1.295536,-1.227573,-9.613235
1.296214,-1.228205,-9.613077
1.296888,-1.228833,-9.612919
1.297559,-1.229459,-9.612762
1.298226,-1.230081,-9.612605
1.298890,-1.230699,-9.612450
1.299550,-1.231315,-9.612295
1.300207,-1.231927,-9.612141
1.300860,-1.232536,-9.611987
1.301510,-1.233142,-9.611835
1.302156,-1.233744,-9.611683
1.302799,-1.234344,-9.611532
1.303439,-1.234940,-9.611381
1.304075,-1.235533,-9.611232
1.304708,-1.236123,-9.611083
1.305337,-1.236710,-9.610935
1.305964,-1.237293,-9.610787
1.306586,-1.237874,-9.610640
1.307206,-1.238452,-9.610494
1.307823,-1.239026,-9.610349
1.308436,-1.239598,-9.610204
1.309046,-1.240166,-9.610060
1.309653,-1.240732,-9.609917
1.310256,-1.241294,-9.609774
1.310857,-1.241854,-9.609632
1.311454,-1.242410,-9.609491
1.312048,-1.242964,-9.609351
1.312639,-1.243515,-9.609211
1.313227,-1.244063,-9.609072
1.313812,-1.244607,-9.608933
1.314393,-1.245149,-9.608795
1.314972,-1.245689,-9.608658
1.315547,-1.246225,-9.608522
1.316120,-1.246759,-9.608386
1.316690,-1.247289,-9.608251
1.317256,-1.247817,-9.608116
1.317820,-1.248342,-9.607982
1.318380,-1.248865,-9.607849
1.318938,-1.249384,-9.607717
1.319493,-1.249901,-9.607585
1.320045,-1.250415,-9.607454
1.320594,-1.250927,-9.607323
1.321140,-1.251435,-9.607193
1.321683,-1.251941,-9.607064
1.322223,-1.252445,-9.606935
1.322761,-1.252945,-9.606807
1.323295,-1.253444,-9.606680
1.323827,-1.253939,-9.606553
1.324356,-1.254432,-9.606427
1.324883,-1.254922,-9.606301
1.325406,-1.255410,-9.606176
1.325927,-1.255895,-9.606052
1.326445,-1.256377,-9.605928
1.326960,-1.256857,-9.605805
1.327473,-1.257335,-9.605682
1.327983,-1.257810,-9.605561
1.328490,-1.258282,-9.605439
1.328994,-1.258752,-9.605318
1.329496,-1.259219,-9.605198
1.329996,-1.259684,-9.605079
1.330492,-1.260147,-9.604960
1.330986,-1.260607,-9.604842
1.331478,-1.261065,-9.604724
1.331966,-1.261520,-9.604607
1.332453,-1.261973,-9.604490
1.332936,-1.262423,-9.604374
1.333418,-1.262871,-9.604258
1.333896,-1.263317,-9.604144
1.334372,-1.263760,-9.604029
1.334846,-1.264201,-9.603915
1.335317,-1.264640,-9.603802
1.335786,-1.265077,-9.603690
1.336252,-1.265511,-9.603578
1.336716,-1.265942,-9.603466
1.337177,-1.266372,-9.603355
1.337636,-1.266799,-9.603245
1.338093,-1.267224,-9.603135
1.338547,-1.267647,-9.603025
1.338998,-1.268068,-9.602917
1.339448,-1.268486,-9.602808
1.339895,-1.268902,-9.602701
1.340339,-1.269316,-9.602593
1.340781,-1.269728,-9.602487
1.341221,-1.270137,-9.602381
1.341659,-1.270545,-9.602275
1.342094,-1.270950,-9.602170
1.342527,-1.271353,-9.602065
1.342958,-1.271754,-9.601961
1.343387,-1.272153,-9.601858
1.343813,-1.272550,-9.601755
1.344237,-1.272945,-9.601652
1.344659,-1.273337,-9.601550
1.345078,-1.273728,-9.601449
1.345496,-1.274116,-9.601348
1.345911,-1.274503,-9.601248
1.346324,-1.274887,-9.601148
1.346735,-1.275270,-9.601048
1.347143,-1.275650,-9.600949
1.347550,-1.276029,-9.600851
1.347954,-1.276405,-9.600753
1.348356,-1.276779,-9.600655
1.348757,-1.277152,-9.600558
1.349155,-1.277522,-9.600462
1.349551,-1.277891,-9.600366
1.349944,-1.278257,-9.600270
1.350336,-1.278622,-9.600175
1.350726,-1.278985,-9.600080
1.351114,-1.279345,-9.599986
1.351499,-1.279704,-9.599893
1.351883,-1.280061,-9.599799
1.352265,-1.280417,-9.599707
1.352644,-1.280770,-9.599615
1.353022,-1.281121,-9.599523
1.353397,-1.281471,-9.599431
1.353771,-1.281819,-9.599340
1.354143,-1.282164,-9.599250
1.354512,-1.282508,-9.599160
1.354880,-1.282851,-9.599071
1.355246,-1.283191,-9.598981
1.355610,-1.283530,-9.598893
1.355972,-1.283867,-9.598805
1.356332,-1.284202,-9.598717
1.356690,-1.284535,-9.598630
1.357047,-1.284867,-9.598543
1.357401,-1.285197,-9.598456
1.357754,-1.285525,-9.598370
1.358105,-1.285851,-9.598285
1.358454,-1.286176,-9.598200
1.358801,-1.286499,-9.598115
1.359146,-1.286820,-9.598031
1.359489,-1.287139,-9.597947
1.359831,-1.287457,-9.597863
1.360171,-1.287773,-9.597780
1.360509,-1.288088,-9.597698
1.360845,-1.288401,-9.597616
1.361180,-1.288712,-9.597534
1.361512,-1.289022,-9.597453
1.361843,-1.289330,-9.597372
1.362173,-1.289636,-9.597291
1.362500,-1.289941,-9.597211
1.362826,-1.290244,-9.597131
1.363150,-1.290545,-9.597052
1.363473,-1.290845,-9.596973
1.363793,-1.291144,-9.596894
1.364112,-1.291440,-9.596816
1.364430,-1.291736,-9.596739
1.364745,-1.292029,-9.596661
1.365059,-1.292321,-9.596584
1.365372,-1.292612,-9.596508
1.365683,-1.292901,-9.596432
1.365992,-1.293189,-9.596356
1.366299,-1.293475,-9.596280
1.366605,-1.293759,-9.596205
1.366909,-1.294042,-9.596131
1.367212,-1.294324,-9.596056
1.367513,-1.294604,-9.595982
1.367812,-1.294882,-9.595909
1.368110,-1.295159,-9.595836
1.368407,-1.295435,-9.595763
1.368701,-1.295709,-9.595691
1.368995,-1.295982,-9.595619
1.369286,-1.296253,-9.595547
1.369577,-1.296523,-9.595476
1.369865,-1.296792,-9.595405
1.370152,-1.297059,-9.595334
1.370438,-1.297324,-9.595264
1.370722,-1.297589,-9.595194
1.371005,-1.297851,-9.595124
1.371286,-1.298113,-9.595055
1.371566,-1.298373,-9.594986
1.371844,-1.298632,-9.594918
1.372120,-1.298889,-9.594850
1.372396,-1.299145,-9.594782
1.372670,-1.299400,-9.594715
1.372942,-1.299653,-9.594648
1.373213,-1.299905,-9.594581
1.373482,-1.300156,-9.594514
1.373751,-1.300405,-9.594448
1.374017,-1.300653,-9.594383
1.374283,-1.300900,-9.594317
1.374547,-1.301145,-9.594252
1.374809,-1.301389,-9.594187
1.375070,-1.301632,-9.594123
1.375330,-1.301874,-9.594059
1.375588,-1.302114,-9.593995
1.375846,-1.302353,-9.593932
1.376101,-1.302591,-9.593868
1.376356,-1.302828,-9.593806
1.376609,-1.303063,-9.593743
1.376860,-1.303297,-9.593681
1.377111,-1.303530,-9.593619
1.377360,-1.303761,-9.593558
1.377608,-1.303992,-9.593496
1.377854,-1.304221,-9.593436
1.378099,-1.304449,-9.593375
1.378343,-1.304676,-9.593315
1.378586,-1.304901,-9.593255
1.378827,-1.305126,-9.593195
1.379067,-1.305349,-9.593136
1.379306,-1.305571,-9.593077
1.379543,-1.305792,-9.593018
1.379780,-1.306011,-9.592959
1.380015,-1.306230,-9.592901
1.380249,-1.306447,-9.592843
1.380481,-1.306663,-9.592786
1.380712,-1.306879,-9.592729
1.380943,-1.307093,-9.592672
1.381172,-1.307305,-9.592615
1.381399,-1.307517,-9.592558
1.381626,-1.307728,-9.592502
1.381851,-1.307937,-9.592447
1.382075,-1.308146,-9.592391
1.382298,-1.308353,-9.592336
1.382520,-1.308559,-9.592281
1.382741,-1.308764,-9.592226
1.382960,-1.308968,-9.592172
1.383179,-1.309171,-9.592117
1.383396,-1.309373,-9.592064
1.383612,-1.309574,-9.592010
1.383827,-1.309774,-9.591957
1.384041,-1.309973,-9.591904
1.384253,-1.310170,-9.591851
1.384465,-1.310367,-9.591798
1.384675,-1.310563,-9.591746
1.384885,-1.310757,-9.591694
1.385093,-1.310951,-9.591643
1.385300,-1.311143,-9.591591
1.385506,-1.311335,-9.591540
1.385711,-1.311526,-9.591489
1.385915,-1.311715,-9.591438
1.386118,-1.311904,-9.591388
1.386319,-1.312091,-9.591338
1.386520,-1.312278,-9.591288
1.386720,-1.312463,-9.591238
1.386918,-1.312648,-9.591189
1.387116,-1.312832,-9.591140
1.387313,-1.313014,-9.591091
1.387508,-1.313196,-9.591042
1.387702,-1.313377,-9.590994
1.387896,-1.313556,-9.590946
1.388088,-1.313735,-9.590898
1.388280,-1.313913,-9.590850
1.388470,-1.314090,-9.590803
1.388660,-1.314266,-9.590756
1.388848,-1.314441,-9.590709
1.389035,-1.314616,-9.590662
1.389222,-1.314789,-9.590616
1.389407,-1.314961,-9.590570
1.389592,-1.315133,-9.590524
1.389775,-1.315303,-9.590478
1.389958,-1.315473,-9.590433
1.390139,-1.315642,-9.590388
1.390320,-1.315810,-9.590343
1.390500,-1.315977,-9.590298
1.390678,-1.316143,-9.590253
1.390856,-1.316308,-9.590209
1.391033,-1.316472,-9.590165
1.391209,-1.316636,-9.590121
1.391384,-1.316799,-9.590077
1.391558,-1.316960,-9.590034
1.391731,-1.317121,-9.589991
1.391904,-1.317281,-9.589948
1.392075,-1.317441,-9.589905
1.392245,-1.317599,-9.589863
1.392415,-1.317757,-9.589820
1.392584,-1.317913,-9.589778
1.392752,-1.318069,-9.589736
1.392918,-1.318225,-9.589695
1.393084,-1.318379,-9.589653
1.393250,-1.318532,-9.589612
1.393414,-1.318685,-9.589571
1.393577,-1.318837,-9.589530
1.393740,-1.318988,-9.589490
1.393902,-1.319138,-9.589449
1.394063,-1.319288,-9.589409
1.394223,-1.319437,-9.589369
1.394382,-1.319584,-9.589329
1.394540,-1.319732,-9.589290
1.394698,-1.319878,-9.589250
1.394854,-1.320024,-9.589211
1.395010,-1.320168,-9.589172
1.395165,-1.320313,-9.589134
1.395320,-1.320456,-9.589095
1.395473,-1.320598,-9.589057
1.395626,-1.320740,-9.589019
1.395777,-1.320881,-9.588981
1.395928,-1.321022,-9.588943
1.396079,-1.321161,-9.588905
1.396228,-1.321300,-9.588868
1.396377,-1.321438,-9.588831
1.396525,-1.321576,-9.588794
1.396672,-1.321712,-9.588757
1.396818,-1.321848,-9.588720
1.396964,-1.321984,-9.588684
1.397108,-1.322118,-9.588648
1.397253,-1.322252,-9.588612
1.397396,-1.322385,-9.588576
1.397538,-1.322518,-9.588540
1.397680,-1.322649,-9.588505
1.397821,-1.322780,-9.588469
1.397961,-1.322911,-9.588434
1.398101,-1.323040,-9.588399
1.398240,-1.323169,-9.588365
1.398378,-1.323298,-9.588330
1.398515,-1.323425,-9.588296
1.398652,-1.323552,-9.588261
1.398788,-1.323679,-9.588227
1.398923,-1.323804,-9.588193
1.399058,-1.323929,-9.588160
1.399191,-1.324054,-9.588126
1.399325,-1.324177,-9.588093
1.399457,-1.324300,-9.588060
1.399589,-1.324423,-9.588027
1.399720,-1.324544,-9.587994
1.399850,-1.324666,-9.587961
1.399980,-1.324786,-9.587929
1.400109,-1.324906,-9.587896
1.400237,-1.325025,-9.587864
1.400364,-1.325144,-9.587832
1.400491,-1.325261,-9.587800
1.400618,-1.325379,-9.587769
1.400743,-1.325495,-9.587737
1.400868,-1.325612,-9.587706
1.400993,-1.325727,-9.587675
1.401116,-1.325842,-9.587644
1.401239,-1.325956,-9.587613
1.401361,-1.326070,-9.587582
1.401483,-1.326183,-9.587552
1.401604,-1.326295,-9.587521
1.401725,-1.326407,-9.587491
1.401844,-1.326519,-9.587461
1.401964,-1.326629,-9.587431
1.402082,-1.326739,-9.587401
1.402200,-1.326849,-9.587372
