ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
0.044370,4.558778,4.361256
0.044564,4.578811,4.380387
0.044756,4.598739,4.399418
0.044947,4.618563,4.418348
0.045137,4.638282,4.437179
0.045327,4.657898,4.455912
0.045515,4.677411,4.474546
0.045702,4.696822,4.493082
0.045889,4.716131,4.511521
0.046074,4.735338,4.529863
0.046258,4.754444,4.548109
0.046442,4.773450,4.566259
0.046624,4.792357,4.584313
0.046806,4.811164,4.602273
0.046986,4.829872,4.620139
0.047166,4.848483,4.637911
0.047344,4.866995,4.655590
0.047522,4.885411,4.673175
0.047699,4.903729,4.690669
0.047875,4.921952,4.708071
0.048049,4.940079,4.725381
0.048223,4.958110,4.742600
0.048397,4.976047,4.759730
0.048569,4.993890,4.776769
0.048740,5.011640,4.793718
0.048910,5.029296,4.810579
0.049080,5.046859,4.827351
0.049248,5.064330,4.844036
0.049416,5.081710,4.860632
0.049583,5.098998,4.877142
0.049749,5.116195,4.893564
0.049914,5.133303,4.909901
0.050078,5.150320,4.926152
0.050242,5.167248,4.942318
0.050404,5.184087,4.958398
0.050566,5.200838,4.974395
0.050726,5.217501,4.990307
0.050886,5.234077,5.006136
0.051045,5.250565,5.021881
0.051204,5.266967,5.037544
0.051361,5.283283,5.053125
0.051518,5.299513,5.068624
0.051674,5.315658,5.084042
0.051829,5.331718,5.099379
0.051983,5.347694,5.114635
0.052136,5.363586,5.129811
0.052289,5.379394,5.144908
0.052440,5.395120,5.159925
0.052591,5.410763,5.174863
0.052741,5.426324,5.189723
0.052891,5.441803,5.204505
0.053039,5.457201,5.219210
0.053187,5.472519,5.233837
0.053334,5.487755,5.248387
0.053480,5.502912,5.262861
0.053626,5.517989,5.277259
0.053771,5.532987,5.291582
0.053915,5.547907,5.305829
0.054058,5.562748,5.320002
0.054200,5.577511,5.334100
0.054342,5.592197,5.348124
0.054483,5.606805,5.362074
0.054623,5.621337,5.375952
0.054763,5.635793,5.389756
0.054901,5.650172,5.403488
0.055039,5.664477,5.417148
0.055177,5.678706,5.430736
0.055313,5.692860,5.444253
0.055449,5.706940,5.457699
0.055584,5.720946,5.471074
0.055719,5.734879,5.484379
0.055852,5.748739,5.497614
0.055985,5.762526,5.510780
0.056118,5.776240,5.523877
0.056249,5.789882,5.536905
0.056380,5.803453,5.549864
0.056511,5.816953,5.562756
0.056640,5.830382,5.575580
0.056769,5.843740,5.588336
0.056897,5.857028,5.601026
0.057025,5.870246,5.613649
0.057152,5.883395,5.626205
0.057278,5.896475,5.638696
0.057404,5.909487,5.651121
0.057528,5.922430,5.663481
0.057653,5.935305,5.675776
0.057776,5.948112,5.688007
0.057899,5.960852,5.700173
0.058021,5.973526,5.712276
0.058143,5.986133,5.724315
0.058264,5.998673,5.736290
0.058385,6.011148,5.748203
0.058504,6.023557,5.760054
0.058623,6.035902,5.771842
0.058742,6.048181,5.783568
0.058860,6.060396,5.795233
0.058977,6.072547,5.806836
0.059094,6.084634,5.818379
0.059210,6.096657,5.829861
0.059325,6.108618,5.841283
0.059440,6.120516,5.852644
0.059554,6.132351,5.863946
0.059668,6.144124,5.875189
0.059781,6.155835,5.886373
0.059893,6.167485,5.897498
0.060005,6.179074,5.908565
0.060116,6.190602,5.919573
0.060227,6.202069,5.930524
0.060337,6.213476,5.941417
0.060446,6.224823,5.952254
0.060555,6.236111,5.963033
0.060664,6.247340,5.973755
0.060771,6.258509,5.984422
0.060879,6.269620,5.995032
0.060985,6.280672,6.005587
0.061091,6.291667,6.016086
0.061197,6.302604,6.026530
0.061302,6.313483,6.036920
0.061406,6.324306,6.047254
0.061510,6.335071,6.057535
0.061613,6.345780,6.067762
0.061716,6.356433,6.077934
0.061819,6.367030,6.088054
0.061920,6.377571,6.098120
0.062021,6.388057,6.108134
0.062122,6.398487,6.118095
0.062222,6.408864,6.128003
0.062322,6.419185,6.137860
0.062421,6.429453,6.147665
0.062519,6.439666,6.157419
0.062617,6.449826,6.167121
0.062715,6.459933,6.176772
0.062812,6.469986,6.186373
0.062908,6.479987,6.195923
0.063004,6.489935,6.205423
0.063100,6.499831,6.214874
0.063195,6.509675,6.224274
0.063289,6.519468,6.233625
0.063383,6.529209,6.242928
0.063477,6.538899,6.252181
0.063570,6.548538,6.261386
0.063662,6.558126,6.270542
0.063754,6.567664,6.279651
0.063846,6.577152,6.288712
0.063937,6.586591,6.297725
0.064028,6.595979,6.306690
0.064118,6.605319,6.315609
0.064207,6.614609,6.324481
0.064297,6.623851,6.333306
0.064385,6.633044,6.342085
0.064474,6.642188,6.350818
0.064561,6.651285,6.359505
0.064649,6.660334,6.368147
0.064736,6.669336,6.376743
0.064822,6.678290,6.385294
0.064908,6.687198,6.393800
0.064993,6.696058,6.402261
0.065078,6.704872,6.410678
0.065163,6.713640,6.419051
0.065247,6.722362,6.427380
0.065331,6.731038,6.435665
0.065414,6.739668,6.443907
0.065497,6.748253,6.452105
0.065579,6.756793,6.460260
0.065661,6.765288,6.468373
0.065743,6.773739,6.476443
0.065824,6.782145,6.484471
0.065905,6.790508,6.492456
0.065985,6.798826,6.500400
0.066065,6.807100,6.508301
0.066144,6.815331,6.516162
0.066223,6.823519,6.523981
0.066302,6.831664,6.531759
0.066380,6.839767,6.539496
0.066458,6.847826,6.547193
0.066535,6.855844,6.554849
0.066612,6.863819,6.562465
0.066689,6.871752,6.570041
0.066765,6.879644,6.577577
0.066841,6.887494,6.585074
0.066916,6.895304,6.592531
0.066991,6.903072,6.599950
0.067065,6.910799,6.607329
0.067140,6.918486,6.614670
0.067213,6.926132,6.621972
0.067287,6.933739,6.629235
0.067360,6.941305,6.636461
0.067432,6.948832,6.643648
0.067505,6.956319,6.650798
0.067577,6.963767,6.657911
0.067648,6.971175,6.664986
0.067719,6.978545,6.672024
0.067790,6.985877,6.679024
0.067860,6.993169,6.685989
0.067930,7.000424,6.692916
0.068000,7.007640,6.699808
0.068069,7.014818,6.706663
0.068138,7.021959,6.713482
0.068207,7.029063,6.720265
0.068275,7.036129,6.727013
0.068343,7.043157,6.733725
0.068410,7.050149,6.740402
0.068477,7.057105,6.747044
0.068544,7.064024,6.753651
0.068610,7.070906,6.760224
0.068676,7.077752,6.766762
0.068742,7.084563,6.773265
0.068808,7.091337,6.779735
0.068873,7.098077,6.786170
0.068937,7.104780,6.792572
0.069002,7.111449,6.798940
0.069066,7.118082,6.805275
0.069129,7.124681,6.811576
0.069193,7.131245,6.817845
0.069256,7.137775,6.824080
0.069318,7.144270,6.830283
0.069381,7.150731,6.836453
0.069443,7.157159,6.842591
0.069504,7.163552,6.848697
0.069566,7.169912,6.854770
0.069627,7.176239,6.860812
0.069688,7.182532,6.866822
0.069748,7.188793,6.872800
0.069808,7.195020,6.878747
0.069868,7.201215,6.884663
0.069927,7.207377,6.890548
0.069986,7.213507,6.896402
0.070045,7.219605,6.902225
0.070104,7.225671,6.908017
0.070162,7.231705,6.913779
0.070220,7.237707,6.919511
0.070278,7.243678,6.925213
0.070335,7.249617,6.930885
0.070392,7.255526,6.936527
0.070449,7.261403,6.942140
0.070505,7.267249,6.947723
0.070561,7.273065,6.953276
0.070617,7.278850,6.958801
0.070672,7.284605,6.964296
0.070728,7.290329,6.969763
0.070783,7.296024,6.975201
0.070837,7.301689,6.980611
0.070892,7.307324,6.985992
0.070946,7.312929,6.991344
0.071000,7.318505,6.996669
0.071053,7.324051,7.001966
0.071106,7.329569,7.007235
0.071159,7.335057,7.012476
0.071212,7.340517,7.017690
0.071264,7.345948,7.022877
0.071316,7.351351,7.028036
0.071368,7.356725,7.033168
0.071420,7.362071,7.038273
0.071471,7.367389,7.043351
0.071522,7.372679,7.048403
0.071573,7.377941,7.053428
0.071624,7.383176,7.058427
0.071674,7.388383,7.063400
0.071724,7.393563,7.068346
0.071774,7.398715,7.073267
0.071823,7.403841,7.078162
0.071872,7.408940,7.083031
0.071921,7.414012,7.087874
0.071970,7.419057,7.092692
0.072018,7.424076,7.097485
0.072066,7.429068,7.102252
0.072114,7.434034,7.106995
0.072162,7.438975,7.111712
0.072209,7.443889,7.116405
0.072257,7.448777,7.121074
0.072304,7.453640,7.125717
0.072350,7.458477,7.130337
0.072397,7.463289,7.134932
0.072443,7.468076,7.139503
0.072489,7.472837,7.144050
0.072534,7.477574,7.148573
0.072580,7.482285,7.153072
0.072625,7.486972,7.157548
0.072670,7.491635,7.162000
0.072715,7.496272,7.166429
0.072759,7.500886,7.170835
0.072804,7.505475,7.175217
0.072848,7.510040,7.179577
0.072892,7.514582,7.183914
0.072935,7.519099,7.188228
0.072979,7.523593,7.192519
0.073022,7.528063,7.196787
0.073065,7.532509,7.201034
0.073107,7.536933,7.205258
0.073150,7.541333,7.209460
0.073192,7.545709,7.213639
0.073234,7.550063,7.217797
0.073276,7.554395,7.221933
0.073317,7.558703,7.226048
0.073359,7.562989,7.230140
0.073400,7.567252,7.234211
0.073441,7.571493,7.238261
0.073481,7.575711,7.242290
0.073522,7.579908,7.246297
0.073562,7.584082,7.250284
0.073602,7.588235,7.254249
0.073642,7.592366,7.258194
0.073682,7.596475,7.262118
0.073721,7.600562,7.266021
0.073760,7.604628,7.269904
0.073799,7.608673,7.273767
0.073838,7.612696,7.277609
0.073877,7.616699,7.281431
0.073915,7.620680,7.285233
0.073954,7.624640,7.289015
0.073992,7.628580,7.292777
0.074029,7.632499,7.296519
0.074067,7.636397,7.300242
0.074104,7.640275,7.303945
0.074142,7.644133,7.307629
0.074179,7.647970,7.311294
0.074215,7.651787,7.314939
0.074252,7.655584,7.318565
0.074289,7.659362,7.322172
0.074325,7.663119,7.325760
0.074361,7.666857,7.329329
0.074397,7.670575,7.332880
0.074432,7.674273,7.336412
0.074468,7.677952,7.339925
0.074503,7.681612,7.343420
0.074538,7.685253,7.346897
0.074573,7.688874,7.350355
0.074608,7.692477,7.353795
0.074643,7.696060,7.357217
0.074677,7.699625,7.360621
0.074711,7.703171,7.364008
0.074745,7.706698,7.367376
0.074779,7.710207,7.370727
0.074813,7.713698,7.374060
0.074846,7.717170,7.377376
0.074880,7.720624,7.380674
0.074913,7.724059,7.383955
0.074946,7.727477,7.387219
0.074979,7.730877,7.390466
0.075011,7.734259,7.393695
0.075044,7.737623,7.396908
0.075076,7.740970,7.400104
0.075108,7.744299,7.403283
0.075140,7.747610,7.406445
0.075172,7.750904,7.409591
0.075204,7.754181,7.412720
0.075235,7.757441,7.415833
0.075266,7.760683,7.418930
0.075297,7.763909,7.422010
0.075328,7.767117,7.425074
0.075359,7.770309,7.428122
0.075390,7.773484,7.431154
0.075420,7.776642,7.434170
0.075451,7.779784,7.437170
0.075481,7.782909,7.440154
0.075511,7.786018,7.443123
0.075541,7.789111,7.446076
0.075570,7.792187,7.449014
0.075600,7.795247,7.451936
0.075629,7.798291,7.454843
0.075658,7.801319,7.457735
0.075687,7.804331,7.460612
0.075716,7.807328,7.463473
0.075745,7.810308,7.466319
0.075774,7.813273,7.469151
0.075802,7.816223,7.471967
0.075830,7.819157,7.474769
0.075859,7.822075,7.477556
0.075887,7.824979,7.480329
0.075915,7.827867,7.483087
0.075942,7.830740,7.485830
0.075970,7.833597,7.488559
0.075997,7.836440,7.491274
0.076025,7.839268,7.493974
0.076052,7.842081,7.496660
0.076079,7.844879,7.499333
0.076106,7.847663,7.501991
0.076132,7.850431,7.504635
0.076159,7.853186,7.507265
0.076185,7.855926,7.509882
0.076212,7.858651,7.512485
0.076238,7.861363,7.515074
0.076264,7.864060,7.517649
0.076290,7.866742,7.520211
0.076315,7.869411,7.522760
0.076341,7.872066,7.525295
0.076367,7.874707,7.527817
0.076392,7.877334,7.530325
0.076417,7.879947,7.532821
0.076442,7.882546,7.535303
0.076467,7.885132,7.537773
0.076492,7.887704,7.540229
0.076517,7.890263,7.542672
0.076541,7.892808,7.545103
0.076566,7.895340,7.547521
0.076590,7.897859,7.549926
0.076614,7.900364,7.552319
0.076638,7.902857,7.554699
0.076662,7.905336,7.557066
0.076686,7.907802,7.559421
0.076710,7.910255,7.561764
0.076733,7.912696,7.564094
0.076756,7.915123,7.566413
0.076780,7.917538,7.568719
0.076803,7.919940,7.571012
0.076826,7.922330,7.573294
0.076849,7.924707,7.575564
0.076872,7.927071,7.577822
0.076894,7.929423,7.580068
0.076917,7.931763,7.582303
0.076940,7.934090,7.584525
0.076962,7.936406,7.586736
0.076984,7.938709,7.588936
0.077006,7.941000,7.591123
0.077028,7.943279,7.593300
0.077050,7.945546,7.595465
0.077072,7.947801,7.597618
0.077093,7.950044,7.599760
0.077115,7.952275,7.601891
0.077136,7.954495,7.604011
0.077158,7.956703,7.606120
0.077179,7.958900,7.608217
0.077200,7.961085,7.610304
0.077221,7.963258,7.612380
0.077242,7.965421,7.614444
0.077263,7.967571,7.616498
0.077283,7.969711,7.618541
0.077304,7.971839,7.620574
0.077324,7.973956,7.622595
0.077345,7.976062,7.624606
0.077365,7.978157,7.626607
0.077385,7.980241,7.628597
0.077405,7.982314,7.630577
0.077425,7.984376,7.632546
0.077445,7.986427,7.634505
0.077464,7.988468,7.636453
0.077484,7.990498,7.638392
0.077503,7.992517,7.640320
0.077523,7.994525,7.642238
0.077542,7.996523,7.644146
0.077561,7.998511,7.646044
0.077580,8.000488,7.647932
0.077599,8.002455,7.649810
0.077618,8.004411,7.651678
0.077637,8.006357,7.653537
0.077656,8.008293,7.655385
0.077674,8.010219,7.657224
0.077693,8.012134,7.659054
0.077711,8.014040,7.660873
0.077729,8.015935,7.662684
0.077747,8.017821,7.664484
0.077766,8.019697,7.666275
0.077784,8.021562,7.668057
0.077801,8.023419,7.669830
0.077819,8.025265,7.671593
0.077837,8.027102,7.673347
0.077855,8.028929,7.675091
0.077872,8.030746,7.676827
0.077890,8.032554,7.678553
0.077907,8.034352,7.680271
0.077924,8.036141,7.681979
0.077941,8.037921,7.683678
0.077958,8.039691,7.685369
0.077975,8.041452,7.687051
0.077992,8.043203,7.688723
0.078009,8.044946,7.690387
0.078026,8.046679,7.692042
0.078043,8.048403,7.693689
0.078059,8.050119,7.695327
0.078076,8.051825,7.696956
0.078092,8.053522,7.698577
0.078108,8.055210,7.700189
0.078124,8.056890,7.701793
0.078141,8.058560,7.703388
0.078157,8.060222,7.704975
0.078173,8.061875,7.706554
0.078188,8.063520,7.708124
0.078204,8.065156,7.709687
0.078220,8.066783,7.711241
0.078236,8.068401,7.712786
0.078251,8.070012,7.714324
0.078267,8.071613,7.715854
0.078282,8.073207,7.717375
0.078297,8.074792,7.718889
0.078312,8.076368,7.720394
0.078328,8.077937,7.721892
0.078343,8.079497,7.723382
0.078358,8.081049,7.724864
0.078372,8.082593,7.726338
0.078387,8.084128,7.727805
0.078402,8.085656,7.729264
0.078417,8.087176,7.730715
0.078431,8.088687,7.732158
0.078446,8.090191,7.733594
0.078460,8.091687,7.735023
0.078475,8.093175,7.736444
0.078489,8.094655,7.737857
0.078503,8.096127,7.739263
0.078517,8.097592,7.740662
0.078531,8.099049,7.742053
0.078545,8.100498,7.743437
0.078559,8.101940,7.744814
0.078573,8.103374,7.746184
0.078587,8.104801,7.747546
0.078600,8.106220,7.748901
0.078614,8.107631,7.750249
0.078628,8.109036,7.751590
0.078641,8.110433,7.752924
0.078654,8.111822,7.754251
0.078668,8.113204,7.755571
0.078681,8.114579,7.756884
0.078694,8.115947,7.758190
0.078707,8.117308,7.759490
0.078720,8.118661,7.760782
0.078733,8.120008,7.762068
0.078746,8.121347,7.763347
0.078759,8.122679,7.764619
0.078772,8.124005,7.765885
0.078785,8.125323,7.767144
0.078797,8.126634,7.768396
0.078810,8.127939,7.769642
0.078823,8.129236,7.770881
0.078835,8.130527,7.772114
0.078847,8.131811,7.773340
0.078860,8.133089,7.774560
0.078872,8.134359,7.775773
0.078884,8.135623,7.776980
0.078896,8.136881,7.778181
0.078908,8.138131,7.779375
0.078920,8.139375,7.780563
0.078932,8.140613,7.781745
0.078944,8.141844,7.782921
0.078956,8.143069,7.784090
0.078968,8.144287,7.785254
0.078979,8.145499,7.786411
0.078991,8.146704,7.787562
0.079003,8.147904,7.788707
0.079014,8.149097,7.789846
0.079026,8.150283,7.790980
0.079037,8.151463,7.792107
0.079048,8.152638,7.793228
0.079060,8.153806,7.794343
0.079071,8.154968,7.795453
0.079082,8.156123,7.796557
0.079093,8.157273,7.797655
0.079104,8.158417,7.798747
0.079115,8.159554,7.799833
0.079126,8.160686,7.800914
0.079137,8.161812,7.801989
0.079148,8.162932,7.803058
0.079158,8.164046,7.804122
0.079169,8.165154,7.805180
0.079180,8.166256,7.806233
0.079190,8.167353,7.807280
0.079201,8.168443,7.808322
0.079211,8.169528,7.809358
0.079222,8.170608,7.810389
0.079232,8.171682,7.811414
0.079242,8.172750,7.812434
0.079253,8.173812,7.813449
0.079263,8.174869,7.814458
0.079273,8.175920,7.815462
0.079283,8.176966,7.816460
0.079293,8.178006,7.817454
0.079303,8.179041,7.818442
0.079313,8.180071,7.819425
0.079323,8.181095,7.820403
0.079333,8.182113,7.821376
0.079343,8.183126,7.822343
0.079352,8.184134,7.823306
0.079362,8.185137,7.824264
0.079372,8.186135,7.825216
0.079381,8.187127,7.826163
0.079391,8.188114,7.827106
0.079400,8.189095,7.828044
0.079410,8.190072,7.828976
0.079419,8.191044,7.829904
0.079428,8.192010,7.830827
0.079438,8.192971,7.831745
0.079447,8.193928,7.832658
0.079456,8.194879,7.833566
0.079465,8.195825,7.834470
0.079474,8.196766,7.835369
0.079483,8.197703,7.836263
0.079492,8.198634,7.837153
0.079501,8.199561,7.838038
0.079510,8.200483,7.838918
0.079519,8.201399,7.839793
0.079528,8.202311,7.840664
0.079536,8.203219,7.841531
0.079545,8.204121,7.842392
0.079554,8.205019,7.843250
0.079562,8.205912,7.844103
0.079571,8.206800,7.844951
0.079579,8.207684,7.845795
0.079588,8.208563,7.846634
0.079596,8.209438,7.847469
0.079605,8.210307,7.848300
0.079613,8.211173,7.849126
0.079621,8.212033,7.849948
0.079630,8.212890,7.850766
0.079638,8.213741,7.851579
0.079646,8.214589,7.852388
0.079654,8.215432,7.853193
0.079662,8.216270,7.853994
0.079670,8.217104,7.854790
0.079678,8.217933,7.855583
0.079686,8.218759,7.856371
0.079694,8.219580,7.857155
0.079702,8.220396,7.857934
0.079710,8.221209,7.858710
0.079718,8.222017,7.859482
0.079726,8.222820,7.860249
0.079733,8.223620,7.861013
0.079741,8.224416,7.861773
0.079749,8.225207,7.862528
0.079756,8.225994,7.863280
0.079764,8.226777,7.864027
0.079771,8.227556,7.864771
0.079779,8.228330,7.865511
0.079786,8.229101,7.866247
0.079794,8.229868,7.866979
0.079801,8.230630,7.867707
0.079808,8.231389,7.868432
0.079816,8.232143,7.869152
0.079823,8.232894,7.869869
0.079830,8.233641,7.870582
0.079837,8.234384,7.871292
0.079844,8.235123,7.871997
0.079851,8.235858,7.872699
0.079858,8.236589,7.873397
0.079865,8.237316,7.874092
0.079872,8.238040,7.874783
0.079879,8.238759,7.875470
0.079886,8.239475,7.876154
0.079893,8.240187,7.876834
0.079900,8.240896,7.877511
0.079907,8.241601,7.878184
0.079914,8.242302,7.878853
0.079920,8.242999,7.879519
0.079927,8.243693,7.880181
0.079934,8.244383,7.880840
0.079940,8.245069,7.881496
0.079947,8.245752,7.882148
0.079953,8.246431,7.882796
0.079960,8.247107,7.883442
0.079966,8.247779,7.884084
0.079973,8.248447,7.884722
0.079979,8.249113,7.885357
0.079986,8.249774,7.885989
0.079992,8.250432,7.886617
0.079998,8.251087,7.887243
0.080005,8.251738,7.887864
0.080011,8.252386,7.888483
0.080017,8.253030,7.889098
0.080023,8.253671,7.889711
0.080029,8.254309,7.890320
0.080036,8.254943,7.890925
0.080042,8.255574,7.891528
0.080048,8.256202,7.892127
0.080054,8.256826,7.892723
0.080060,8.257447,7.893317
0.080066,8.258065,7.893907
0.080072,8.258680,7.894493
0.080077,8.259291,7.895077
0.080083,8.259899,7.895658
0.080089,8.260504,7.896236
0.080095,8.261106,7.896810
0.080101,8.261705,7.897382
0.080106,8.262300,7.897951
0.080112,8.262893,7.898516
0.080118,8.263482,7.899079
0.080124,8.264068,7.899639
0.080129,8.264651,7.900196
0.080135,8.265231,7.900750
0.080140,8.265808,7.901301
0.080146,8.266382,7.901849
0.080151,8.266953,7.902394
0.080157,8.267521,7.902936
0.080162,8.268086,7.903476
0.080168,8.268648,7.904012
0.080173,8.269207,7.904546
0.080179,8.269763,7.905077
0.080184,8.270316,7.905606
0.080189,8.270866,7.906131
0.080194,8.271414,7.906654
0.080200,8.271958,7.907174
0.080205,8.272500,7.907691
0.080210,8.273039,7.908206
0.080215,8.273575,7.908718
0.080220,8.274108,7.909227
0.080226,8.274638,7.909733
0.080231,8.275166,7.910237
0.080236,8.275691,7.910738
0.080241,8.276213,7.911237
0.080246,8.276732,7.911733
0.080251,8.277249,7.912226
0.080256,8.277763,7.912717
0.080261,8.278274,7.913205
0.080266,8.278782,7.913691
0.080270,8.279288,7.914174
0.080275,8.279791,7.914654
0.080280,8.280292,7.915132
0.080285,8.280790,7.915608
0.080290,8.281285,7.916081
0.080294,8.281778,7.916551
0.080299,8.282268,7.917019
0.080304,8.282756,7.917485
0.080309,8.283241,7.917948
0.080313,8.283723,7.918409
0.080318,8.284203,7.918867
0.080322,8.284680,7.919323
0.080327,8.285155,7.919776
0.080332,8.285628,7.920227
0.080336,8.286097,7.920676
0.080341,8.286565,7.921122
0.080345,8.287030,7.921566
0.080350,8.287492,7.922008
0.080354,8.287953,7.922448
0.080358,8.288410,7.922885
0.080363,8.288866,7.923319
0.080367,8.289318,7.923752
0.080372,8.289769,7.924182
0.080376,8.290217,7.924610
0.080380,8.290663,7.925036
0.080384,8.291106,7.925459
0.080389,8.291548,7.925881
0.080393,8.291986,7.926300
0.080397,8.292423,7.926717
0.080401,8.292857,7.927131
0.080406,8.293289,7.927544
0.080410,8.293719,7.927954
0.080414,8.294146,7.928362
0.080418,8.294571,7.928768
0.080422,8.294994,7.929172
0.080426,8.295415,7.929574
0.080430,8.295834,7.929974
0.080434,8.296250,7.930371
0.080438,8.296664,7.930767
0.080442,8.297076,7.931160
0.080446,8.297486,7.931552
0.080450,8.297894,7.931941
0.080454,8.298299,7.932328
0.080458,8.298703,7.932713
0.080462,8.299104,7.933097
0.080465,8.299503,7.933478
0.080469,8.299900,7.933857
0.080473,8.300295,7.934234
0.080477,8.300688,7.934609
0.080481,8.301079,7.934983
0.080484,8.301468,7.935354
0.080488,8.301854,7.935723
0.080492,8.302239,7.936091
0.080496,8.302622,7.936456
0.080499,8.303003,7.936820
0.080503,8.303381,7.937181
0.080507,8.303758,7.937541
0.080510,8.304133,7.937899
0.080514,8.304505,7.938255
0.080517,8.304876,7.938609
0.080521,8.305245,7.938961
0.080524,8.305612,7.939312
0.080528,8.305977,7.939660
0.080531,8.306340,7.940007
0.080535,8.306701,7.940352
0.080538,8.307061,7.940695
0.080542,8.307418,7.941036
0.080545,8.307774,7.941376
